run,strategy,stitch_id,met_slo,utility,latency_ms,payload_mb,link_mb,hop_count,acc,profile
20,Round-Robin,7,False,,8102.10202301375,1.24560546875,13.7763671875,88,94.56,fast
21,SLO-first,4,False,-99.87219281499411,7200.770915356722,1.05419921875,12.73828125,99,93.86,fast
21,Best-Acc,1,False,,9964.934923206762,1.58056640625,19.201171875,120,95.16,fast
21,Lowest-Latency,3,False,,8176.427083628603,1.19775390625,14.537109375,104,94.11,fast
21,Random,1,False,,11363.424177599172,1.58056640625,21.93310546875,136,95.16,fast
21,Round-Robin,1,False,,11697.424494325534,1.58056640625,21.51416015625,147,95.16,fast
22,SLO-first,4,False,-94.65042419143738,6827.787442245527,1.05419921875,13.31103515625,80,93.86,fast
22,Best-Acc,1,False,,9299.896291716388,1.58056640625,17.8388671875,103,95.16,fast
22,Lowest-Latency,7,False,,7277.710243338345,1.24560546875,13.830078125,88,94.56,fast
22,Random,2,False,,11721.899104553222,1.77197265625,23.240234375,125,94.99,fast
22,Round-Robin,2,False,,12525.467104033833,1.77197265625,23.1083984375,141,94.99,fast
23,SLO-first,4,False,-93.74491664344887,6763.108331674919,1.05419921875,11.4033203125,70,93.86,fast
23,Best-Acc,1,False,,10329.142887418044,1.58056640625,21.34130859375,106,95.16,fast
23,Lowest-Latency,4,False,,6104.49848247182,1.05419921875,11.59033203125,69,93.86,fast
23,Random,7,False,,9309.922809248044,1.24560546875,17.6357421875,96,94.56,fast
23,Round-Robin,3,False,,8724.086553084471,1.19775390625,15.5439453125,93,94.11,fast
24,SLO-first,4,False,-89.03268992367637,6426.520708834026,1.05419921875,11.66943359375,67,93.86,fast
24,Best-Acc,1,False,,9924.494463671028,1.58056640625,20.1181640625,108,95.16,fast
24,Lowest-Latency,4,False,,6446.156269558308,1.05419921875,11.54541015625,68,93.86,fast
24,Random,5,False,,8438.654062670026,1.38916015625,14.7138671875,91,93.38,fast
24,Round-Robin,4,False,,7279.410936070054,1.05419921875,13.244140625,76,93.86,fast
25,SLO-first,4,False,-84.49648037036758,6102.505740740541,1.05419921875,12.07177734375,65,93.86,fast
25,Best-Acc,1,False,,10708.654211190205,1.58056640625,21.9111328125,114,95.16,fast
25,Lowest-Latency,4,False,,5999.541228790622,1.05419921875,11.048828125,70,93.86,fast
25,Random,3,False,,8870.520292598107,1.19775390625,17.6494140625,94,94.11,fast
25,Round-Robin,5,False,,9958.914906777392,1.38916015625,18.9130859375,105,93.38,fast
26,SLO-first,4,False,-95.16168917456893,6864.306369612066,1.05419921875,13.7255859375,71,93.86,fast
26,Best-Acc,1,False,,10310.641369106643,1.58056640625,27.3662109375,113,95.16,fast
26,Lowest-Latency,4,False,,6906.910848513587,1.05419921875,12.74609375,74,93.86,fast
26,Random,5,False,,9349.933395514676,1.38916015625,17.779296875,102,93.38,fast
26,Round-Robin,6,False,,7138.176229549448,1.24560546875,14.5107421875,78,94.59,fast
27,SLO-first,6,False,-95.08775409831198,6859.546721307998,1.24560546875,14.603515625,92,94.59,fast
27,Best-Acc,1,False,,12127.703557515557,1.58056640625,25.93212890625,139,95.16,fast
27,Lowest-Latency,4,False,,6251.583761201206,1.05419921875,12.529296875,82,93.86,fast
27,Random,5,False,,10824.435446037232,1.38916015625,21.21435546875,132,93.38,fast
27,Round-Robin,7,False,,8029.645516560342,1.24560546875,16.74462890625,106,94.56,fast
28,SLO-first,4,False,-104.95582763816607,7563.8876884404335,1.05419921875,14.9248046875,80,93.86,fast
28,Best-Acc,1,False,,9425.053975666035,1.58056640625,19.1103515625,97,95.16,fast
28,Lowest-Latency,4,False,,5528.662376314313,1.05419921875,11.03857421875,58,93.86,fast
28,Random,7,False,,9613.225989610099,1.24560546875,17.0107421875,107,94.56,fast
28,Round-Robin,1,False,,11489.356675243183,1.58056640625,21.9111328125,122,95.16,fast
29,SLO-first,4,False,-98.11314961330365,7075.124972378831,1.05419921875,15.35400390625,85,93.86,fast
29,Best-Acc,1,False,,8252.248360573698,1.58056640625,17.16650390625,95,95.16,fast
29,Lowest-Latency,4,False,,7023.657031566145,1.05419921875,15.46923828125,85,93.86,fast
29,Random,1,False,,9774.449498701171,1.58056640625,20.61181640625,108,95.16,fast
29,Round-Robin,2,False,,11758.211377421665,1.77197265625,24.919921875,127,94.99,fast
30,SLO-first,4,False,-112.57608670989354,8108.191907849539,1.05419921875,15.45556640625,86,93.86,fast
30,Best-Acc,1,False,,10595.171344980277,1.58056640625,30.45263671875,133,95.16,fast
30,Lowest-Latency,4,False,,6207.6290317687935,1.05419921875,12.18994140625,64,93.86,fast
30,Random,2,False,,13218.531179099338,1.77197265625,33.86669921875,142,94.99,fast
30,Round-Robin,3,False,,7792.65161764342,1.19775390625,14.443359375,82,94.11,fast
31,SLO-first,3,False,-111.10242564181743,8003.108974415532,1.19775390625,14.54345703125,84,94.11,fast
31,Best-Acc,1,False,,8818.767939419495,1.58056640625,16.45751953125,92,95.16,fast
31,Lowest-Latency,4,False,,6671.1722574794385,1.05419921875,12.88525390625,69,93.86,fast
31,Random,3,False,,9918.114198889618,1.19775390625,20.14208984375,107,94.11,fast
31,Round-Robin,4,False,,9305.333064549603,1.05419921875,16.94189453125,98,93.86,fast
32,SLO-first,3,False,-120.27378378204322,8658.20598443166,1.19775390625,15.71142578125,91,94.11,fast
32,Best-Acc,1,False,,9133.46070304961,1.58056640625,17.16650390625,95,95.16,fast
32,Lowest-Latency,4,False,,6844.647707840296,1.05419921875,13.38916015625,69,93.86,fast
32,Random,4,False,,7009.849327545649,1.05419921875,12.7880859375,80,93.86,fast
32,Round-Robin,5,False,,11112.952582960244,1.38916015625,21.046875,116,93.38,fast
33,SLO-first,4,False,-98.51165504326335,7103.5896459473815,1.05419921875,12.00439453125,82,93.86,fast
33,Best-Acc,1,False,,12543.714916349281,1.58056640625,26.0126953125,126,95.16,fast
33,Lowest-Latency,4,False,,7138.106459470233,1.05419921875,13.15869140625,75,93.86,fast
33,Random,4,False,,7841.611947795437,1.05419921875,16.06591796875,82,93.86,fast
33,Round-Robin,6,False,,9568.060293640188,1.24560546875,17.919921875,102,94.59,fast
34,SLO-first,6,False,-98.73988181683593,7120.412986916852,1.24560546875,14.84423828125,74,94.59,fast
34,Best-Acc,1,False,,9890.18344113553,1.58056640625,20.5458984375,94,95.16,fast
34,Lowest-Latency,6,False,,8286.685650775742,1.24560546875,15.25537109375,87,94.59,fast
34,Random,7,False,,6883.650894315156,1.24560546875,13.81689453125,73,94.56,fast
34,Round-Robin,7,False,,8163.6367495636605,1.24560546875,14.76171875,89,94.56,fast
35,SLO-first,6,False,-109.03064067360137,7855.467190971527,1.24560546875,14.1787109375,85,94.59,fast
35,Best-Acc,1,False,,10975.073185371823,1.58056640625,20.69970703125,109,95.16,fast
35,Lowest-Latency,4,False,,6647.853679293448,1.05419921875,10.3115234375,78,93.86,fast
35,Random,4,False,,6438.062886019294,1.05419921875,11.50341796875,70,93.86,fast
35,Round-Robin,1,False,,10074.691258457337,1.58056640625,19.681640625,102,95.16,fast
36,SLO-first,4,False,-92.93005646107078,6704.904032933627,1.05419921875,12.701171875,72,93.86,fast
36,Best-Acc,1,False,,9583.49289690341,1.58056640625,18.39111328125,99,95.16,fast
36,Lowest-Latency,4,False,,6904.791479872677,1.05419921875,11.95947265625,73,93.86,fast
36,Random,5,False,,9400.274734434193,1.38916015625,16.71923828125,98,93.38,fast
36,Round-Robin,2,False,,11954.916777500755,1.77197265625,22.8037109375,127,94.99,fast
37,SLO-first,7,False,-101.17880744711395,7294.600531936711,1.24560546875,12.3916015625,78,94.56,fast
37,Best-Acc,1,False,,10807.417058931373,1.58056640625,21.333984375,115,95.16,fast
37,Lowest-Latency,7,False,,6351.3841609491,1.24560546875,12.19287109375,68,94.56,fast
37,Random,7,False,,7756.026878898808,1.24560546875,14.32080078125,81,94.56,fast
37,Round-Robin,3,False,,7318.333603405981,1.19775390625,13.20654296875,80,94.11,fast
38,SLO-first,7,False,-115.62768420204254,8326.663157288753,1.24560546875,18.265625,102,94.56,fast
38,Best-Acc,1,False,,10715.206108781244,1.58056640625,28.72265625,136,95.16,fast
38,Lowest-Latency,4,False,,7727.412860091853,1.05419921875,20.99609375,107,93.86,fast
38,Random,5,False,,10478.597918126525,1.38916015625,19.6064453125,141,93.38,fast
38,Round-Robin,4,False,,7082.4695815373625,1.05419921875,17.24267578125,95,93.86,fast
39,SLO-first,6,False,-103.82936625345484,7483.947589532489,1.24560546875,12.96728515625,84,94.59,fast
39,Best-Acc,1,False,,12005.221566717977,1.58056640625,25.70947265625,122,95.16,fast
39,Lowest-Latency,6,False,,6956.561939395533,1.24560546875,13.51611328125,76,94.59,fast
39,Random,1,False,,9580.273232579248,1.58056640625,17.1181640625,105,95.16,fast
39,Round-Robin,5,False,,10346.40070598522,1.38916015625,18.953125,115,93.38,fast
40,SLO-first,4,False,-110.24042124013256,7941.358660009469,1.05419921875,23.61279296875,101,93.86,fast
40,Best-Acc,1,False,,8955.062616803849,1.58056640625,16.9541015625,94,95.16,fast
40,Lowest-Latency,7,False,,7467.304849278107,1.24560546875,19.4990234375,92,94.56,fast
40,Random,6,False,,8956.740857328366,1.24560546875,26.0263671875,110,94.59,fast
40,Round-Robin,6,False,,9281.982808091952,1.24560546875,24.28271484375,115,94.59,fast
41,SLO-first,6,False,-110.10843830591915,7932.452736137083,1.24560546875,19.51416015625,95,94.59,fast
41,Best-Acc,1,False,,8090.128052841605,1.58056640625,16.59521484375,85,95.16,fast
41,Lowest-Latency,7,False,,8785.086014265476,1.24560546875,19.87451171875,102,94.56,fast
41,Random,4,False,,7939.808261445366,1.05419921875,18.583984375,97,93.86,fast
41,Round-Robin,7,False,,8525.286622021104,1.24560546875,21.736328125,98,94.56,fast
42,SLO-first,4,False,-95.68250879207446,6901.507770862461,1.05419921875,13.58056640625,71,93.86,fast
42,Best-Acc,1,False,,12201.552039704095,1.58056640625,31.236328125,127,95.16,fast
42,Lowest-Latency,4,False,,6157.866436606218,1.05419921875,12.0029296875,65,93.86,fast
42,Random,6,False,,6892.779648956172,1.24560546875,11.189453125,72,94.59,fast
42,Round-Robin,1,False,,10105.142941904913,1.58056640625,25.35498046875,108,95.16,fast
43,SLO-first,4,False,-86.63187730204835,6255.034093003454,1.05419921875,12.529296875,66,93.86,fast
43,Best-Acc,1,False,,9728.711092869833,1.58056640625,18.3984375,99,95.16,fast
43,Lowest-Latency,4,False,,6654.227047877499,1.05419921875,12.88671875,69,93.86,fast
43,Random,5,False,,11762.71127154201,1.38916015625,20.67724609375,132,93.38,fast
43,Round-Robin,2,False,,11290.598779059186,1.77197265625,24.7822265625,110,94.99,fast
44,SLO-first,7,False,-105.06668281176688,7572.305915126207,1.24560546875,13.44287109375,83,94.56,fast
44,Best-Acc,1,False,,9938.494719944123,1.58056640625,21.76171875,99,95.16,fast
44,Lowest-Latency,4,False,,5773.728187062346,1.05419921875,9.3173828125,64,93.86,fast
44,Random,3,False,,7635.9501579538655,1.19775390625,13.96044921875,83,94.11,fast
44,Round-Robin,3,False,,8286.387440337727,1.19775390625,15.1416015625,88,94.11,fast
45,SLO-first,4,False,-92.43965185248173,6669.875132320123,1.05419921875,11.93408203125,73,93.86,fast
45,Best-Acc,1,False,,10816.990235173807,1.58056640625,30.74560546875,131,95.16,fast
45,Lowest-Latency,7,False,,7774.8846040976905,1.24560546875,14.1025390625,82,94.56,fast
45,Random,3,False,,10171.65849985706,1.19775390625,18.74853515625,98,94.11,fast
45,Round-Robin,4,False,,6657.052249957672,1.05419921875,12.51416015625,74,93.86,fast
46,SLO-first,4,False,-117.39621097991197,8452.48649856514,1.05419921875,15.884765625,91,93.86,fast
46,Best-Acc,1,False,,12070.204040522834,1.58056640625,27.72509765625,137,95.16,fast
46,Lowest-Latency,4,False,,7292.873525508208,1.05419921875,13.07373046875,73,93.86,fast
46,Random,1,False,,10978.718999088647,1.58056640625,28.37255859375,136,95.16,fast
46,Round-Robin,5,False,,8864.287059274424,1.38916015625,14.07666015625,103,93.38,fast
47,SLO-first,4,False,-89.61624203520539,6468.2030025146705,1.05419921875,11.30615234375,67,93.86,fast
47,Best-Acc,1,False,,12467.382836240615,1.58056640625,25.78564453125,117,95.16,fast
47,Lowest-Latency,4,False,,6205.622141437791,1.05419921875,12.005859375,67,93.86,fast
47,Random,7,False,,8676.462640358319,1.24560546875,15.45703125,97,94.56,fast
47,Round-Robin,6,False,,8545.718212983544,1.24560546875,15.4541015625,95,94.59,fast
48,SLO-first,4,False,-89.34375570829502,6448.739693449645,1.05419921875,11.0205078125,73,93.86,fast
48,Best-Acc,1,False,,8953.966507946969,1.58056640625,17.96484375,90,95.16,fast
48,Lowest-Latency,4,False,,7541.776110387325,1.05419921875,14.10986328125,76,93.86,fast
48,Random,5,False,,9491.921590676566,1.38916015625,18.19677734375,97,93.38,fast
48,Round-Robin,7,False,,8192.322614146138,1.24560546875,15.15966796875,86,94.56,fast
49,SLO-first,4,False,-115.30508825737753,8303.120589812681,1.05419921875,16.54296875,86,93.86,fast
49,Best-Acc,1,False,,9706.861249670155,1.58056640625,18.88916015625,102,95.16,fast
49,Lowest-Latency,4,False,,7818.49897986177,1.05419921875,12.6845703125,83,93.86,fast
49,Random,7,False,,8323.628500900493,1.24560546875,16.498046875,88,94.56,fast
49,Round-Robin,1,False,,9850.69242727057,1.58056640625,18.8232421875,94,95.16,fast
50,SLO-first,3,False,-106.17277379136725,7650.990985097661,1.19775390625,16.56689453125,78,94.11,fast
50,Best-Acc,1,False,,9236.357798305366,1.58056640625,17.3232421875,98,95.16,fast
50,Lowest-Latency,4,False,,5171.7528504306665,1.05419921875,8.93896484375,58,93.86,fast
50,Random,1,False,,11686.63166004188,1.58056640625,25.28759765625,121,95.16,fast
50,Round-Robin,2,False,,11229.6278784087,1.77197265625,23.46337890625,113,94.99,fast
51,SLO-first,4,False,-83.67720000578024,6043.985714698589,1.05419921875,11.783203125,60,93.86,fast
51,Best-Acc,1,False,,8997.060297993094,1.58056640625,18.462890625,92,95.16,fast
51,Lowest-Latency,4,False,,8420.111776867294,1.05419921875,18.43896484375,85,93.86,fast
51,Random,1,False,,9419.625740302401,1.58056640625,17.17822265625,99,95.16,fast
51,Round-Robin,3,False,,6432.688437972124,1.19775390625,12.408203125,68,94.11,fast
52,SLO-first,6,False,-76.80206944845274,5553.426389175195,1.24560546875,9.19921875,61,94.59,fast
52,Best-Acc,1,False,,11997.355779361349,1.58056640625,23.43603515625,127,95.16,fast
52,Lowest-Latency,4,False,,7809.5844777977645,1.05419921875,14.392578125,75,93.86,fast
52,Random,2,False,,12156.495217638896,1.77197265625,24.4951171875,117,94.99,fast
52,Round-Robin,4,False,,7513.075354678088,1.05419921875,11.80224609375,84,93.86,fast
53,SLO-first,4,False,-91.52229328835327,6604.349520596662,1.05419921875,11.775390625,71,93.86,fast
53,Best-Acc,1,False,,8458.611050751926,1.58056640625,18.7470703125,87,95.16,fast
53,Lowest-Latency,4,False,,7682.730100230576,1.05419921875,12.3466796875,86,93.86,fast
53,Random,2,False,,12669.910737926024,1.77197265625,24.951171875,121,94.99,fast
53,Round-Robin,5,False,,8689.806635204151,1.38916015625,14.61669921875,92,93.38,fast
54,SLO-first,4,False,-109.70696695201484,7903.254782286774,1.05419921875,15.04443359375,87,93.86,fast
54,Best-Acc,1,False,,9189.768464760271,1.58056640625,17.96044921875,96,95.16,fast
54,Lowest-Latency,4,False,,6962.133597101786,1.05419921875,12.72509765625,76,93.86,fast
54,Random,1,False,,12192.58902899103,1.58056640625,23.56201171875,127,95.16,fast
54,Round-Robin,6,False,,7938.501277042593,1.24560546875,14.9697265625,82,94.59,fast
55,SLO-first,3,False,-129.1050046549701,9289.007475355007,1.19775390625,27.42919921875,131,94.11,fast
55,Best-Acc,1,False,,9788.856528568775,1.58056640625,19.68603515625,125,95.16,fast
55,Lowest-Latency,4,False,,7841.44856424369,1.05419921875,21.0947265625,114,93.86,fast
55,Random,6,False,,9311.65799543608,1.24560546875,28.34423828125,141,94.59,fast
55,Round-Robin,7,False,,10737.559919107616,1.24560546875,29.474609375,147,94.56,fast
56,SLO-first,3,False,-83.16471372065948,6007.558122904249,1.19775390625,11.04443359375,65,94.11,fast
56,Best-Acc,1,False,,10447.44612003563,1.58056640625,22.412109375,102,95.16,fast
56,Lowest-Latency,4,False,,8207.06182396572,1.05419921875,14.64794921875,89,93.86,fast
56,Random,1,False,,9921.223891487227,1.58056640625,19.18798828125,105,95.16,fast
56,Round-Robin,1,False,,9834.373128129666,1.58056640625,19.46630859375,96,95.16,fast
57,SLO-first,7,False,-94.97732545521215,6851.637532515154,1.24560546875,12.57421875,70,94.56,fast
57,Best-Acc,1,False,,8231.624680753122,1.58056640625,16.0927734375,85,95.16,fast
57,Lowest-Latency,4,False,,5964.655025958478,1.05419921875,11.7353515625,60,93.86,fast
57,Random,4,False,,7426.832421517438,1.05419921875,14.63330078125,75,93.86,fast
57,Round-Robin,2,False,,10569.767773296198,1.77197265625,23.2900390625,109,94.99,fast
58,SLO-first,4,False,-109.78435474793893,7908.782481995639,1.05419921875,18.44775390625,116,93.86,fast
58,Best-Acc,1,False,,10903.49555053576,1.58056640625,23.7099609375,133,95.16,fast
58,Lowest-Latency,4,False,,7634.205116172693,1.05419921875,17.6748046875,101,93.86,fast
58,Random,6,False,,8538.163876916336,1.24560546875,17.73291015625,114,94.59,fast
58,Round-Robin,3,False,,9523.00053606887,1.19775390625,21.044921875,132,94.11,fast
59,SLO-first,5,False,-100.07415795465282,7214.854139618059,1.38916015625,14.1787109375,79,93.38,fast
59,Best-Acc,1,False,,10894.444813803524,1.58056640625,23.1240234375,103,95.16,fast
59,Lowest-Latency,3,False,,6599.030761758772,1.19775390625,11.07275390625,74,94.11,fast
59,Random,4,False,,7929.639595038961,1.05419921875,14.82763671875,85,93.86,fast
59,Round-Robin,4,False,,8610.575213906128,1.05419921875,18.2744140625,84,93.86,fast
60,SLO-first,4,False,-101.36475026607027,7307.382161862162,1.05419921875,15.8759765625,89,93.86,fast
60,Best-Acc,1,False,,10893.835918216657,1.58056640625,24.6416015625,123,95.16,fast
60,Lowest-Latency,4,False,,6545.417858459833,1.05419921875,15.75634765625,82,93.86,fast
