run,strategy,latency_ms,acc,payload_mb,link_mb,hop_count,met_slo,stages_met,met_task_slo_all,stages_met_task_slo,stages,profiles
0,SLO-first,20865.224948201478,93.86,3.30615234375,39.048828125,218,False,0,False,0,3,fast|default|heavy
0,Best-Acc,32202.237304841015,95.16,4.74169921875,65.87255859375,343,False,0,False,0,3,fast|default|heavy
0,Lowest-Latency,18785.984728701296,93.86,3.16259765625,33.529296875,207,False,0,False,0,3,fast|default|heavy
0,Random,22480.85532641797,94.56,3.54541015625,53.3994140625,271,False,0,False,0,3,fast|default|heavy
0,Round-Robin,31297.011333303322,94.11,4.55029296875,70.91943359375,343,False,0,False,0,3,fast|default|heavy
1,SLO-first,20783.513800565826,94.59,3.35400390625,36.9208984375,240,False,0,False,0,3,fast|default|heavy
1,Best-Acc,31201.855458786566,95.16,4.74169921875,72.61962890625,334,False,0,False,0,3,fast|default|heavy
1,Lowest-Latency,19262.462850642725,93.86,3.16259765625,34.11865234375,204,False,0,False,0,3,fast|default|heavy
1,Random,27234.94803832292,95.16,4.02392578125,50.04541015625,284,False,0,False,0,3,fast|default|heavy
1,Round-Robin,28595.540643935157,93.86,4.02392578125,55.57421875,313,False,0,False,0,3,fast|default|heavy
2,SLO-first,22528.696590328254,93.86,3.35400390625,42.9921875,253,False,0,False,0,3,fast|default|heavy
2,Best-Acc,29059.485304368587,95.16,4.74169921875,56.32177734375,303,False,0,False,0,3,fast|default|heavy
2,Lowest-Latency,18844.365569530648,94.11,3.30615234375,32.546875,208,False,0,False,0,3,fast|default|heavy
2,Random,24189.648685131535,94.59,4.07177734375,44.85498046875,266,False,0,False,0,3,fast|default|heavy
2,Round-Robin,24716.140738477076,93.38,3.64111328125,45.00927734375,256,False,0,False,0,3,fast|default|heavy
3,SLO-first,21102.8496665713,94.11,3.64111328125,37.85400390625,232,False,0,False,0,3,fast|default|heavy
3,Best-Acc,28757.445179513372,95.16,4.74169921875,59.40673828125,286,False,0,False,0,3,fast|default|heavy
3,Lowest-Latency,22053.80502715114,94.59,3.54541015625,46.40869140625,256,False,0,False,0,3,fast|default|heavy
3,Random,26761.55607301768,93.86,4.07177734375,53.705078125,279,False,0,False,0,3,fast|default|heavy
3,Round-Robin,23967.69977727151,94.59,3.68896484375,48.08984375,273,False,0,False,0,3,fast|default|heavy
4,SLO-first,22629.934587007658,94.56,3.35400390625,42.29931640625,256,False,0,False,0,3,fast|default|heavy
4,Best-Acc,29044.39675309852,95.16,4.74169921875,61.48974609375,312,False,0,False,0,3,fast|default|heavy
4,Lowest-Latency,19975.44681768737,93.86,3.35400390625,35.5927734375,219,False,0,False,0,3,fast|default|heavy
4,Random,27071.35619021899,94.11,4.55029296875,51.08056640625,281,False,0,False,0,3,fast|default|heavy
4,Round-Robin,25122.776723103372,94.56,3.88037109375,43.5146484375,271,False,0,False,0,3,fast|default|heavy
5,SLO-first,19890.04596970322,93.86,3.16259765625,34.5390625,206,False,0,False,0,3,fast|default|heavy
5,Best-Acc,31311.514527137795,95.16,4.74169921875,62.86083984375,309,False,0,False,0,3,fast|default|heavy
5,Lowest-Latency,21672.035742363583,93.86,3.30615234375,41.8720703125,229,False,0,False,0,3,fast|default|heavy
5,Random,25343.53084826572,94.56,3.88037109375,53.20849609375,281,False,0,False,0,3,fast|default|heavy
5,Round-Robin,27864.91438312015,95.16,4.07177734375,50.0185546875,295,False,0,False,0,3,fast|default|heavy
6,SLO-first,21726.210430966497,93.86,3.30615234375,44.12255859375,247,False,0,False,0,3,fast|default|heavy
6,Best-Acc,31167.080376269507,95.16,4.74169921875,66.66357421875,306,False,0,False,0,3,fast|default|heavy
6,Lowest-Latency,21146.954578747813,93.86,3.35400390625,39.43603515625,251,False,0,False,0,3,fast|default|heavy
6,Random,33838.08493318314,94.99,5.12451171875,67.24365234375,337,False,0,False,0,3,fast|default|heavy
6,Round-Robin,26116.51731487964,94.99,4.59814453125,50.13671875,298,False,0,False,0,3,fast|default|heavy
7,SLO-first,21370.83138069921,94.56,3.54541015625,41.33837890625,226,False,0,False,0,3,fast|default|heavy
7,Best-Acc,29316.51242845322,95.16,4.74169921875,59.56201171875,296,False,0,False,0,3,fast|default|heavy
7,Lowest-Latency,19178.827965811928,93.86,3.16259765625,39.123046875,242,False,0,False,0,3,fast|default|heavy
7,Random,23468.598316881245,94.59,3.35400390625,48.6923828125,263,False,0,False,0,3,fast|default|heavy
7,Round-Robin,29559.512298117443,94.11,4.55029296875,61.56884765625,301,False,0,False,0,3,fast|default|heavy
8,SLO-first,21540.530877292807,94.56,3.35400390625,39.18505859375,224,False,0,False,0,3,fast|default|heavy
8,Best-Acc,34253.257533902724,95.16,4.74169921875,70.8984375,361,False,0,False,0,3,fast|default|heavy
8,Lowest-Latency,19615.19593124139,93.86,3.30615234375,35.45703125,205,False,0,False,0,3,fast|default|heavy
8,Random,27962.31908807446,95.16,4.21533203125,53.7734375,286,False,0,False,0,3,fast|default|heavy
8,Round-Robin,25460.370927284952,93.86,4.02392578125,54.1259765625,317,False,0,False,0,3,fast|default|heavy
9,SLO-first,21965.24186763353,93.86,3.35400390625,38.6923828125,243,False,0,False,0,3,fast|default|heavy
9,Best-Acc,29869.059902096684,95.16,4.74169921875,59.771484375,322,False,0,False,0,3,fast|default|heavy
9,Lowest-Latency,21494.275072137774,93.86,3.35400390625,38.83447265625,247,False,0,False,0,3,fast|default|heavy
9,Random,29390.12079960318,94.99,4.78955078125,61.06201171875,342,False,0,False,0,3,fast|default|heavy
9,Round-Robin,24208.434666920075,93.38,3.64111328125,46.8232421875,275,False,0,False,0,3,fast|default|heavy
