strategy,mean,median,p95,p99
Best-Acc,64.23476806640625,63.760986328125,76.96728515625,79.50575683593749
Lowest-Latency,40.438974609375,38.9951171875,49.9169921875,54.814599609375
Random,54.7094873046875,53.766845703125,68.1372802734375,75.12745605468749
Round-Robin,54.61157958984375,53.82373046875,67.15961914062498,71.64795410156246
SLO-first,40.5497119140625,39.91943359375,49.56562499999999,54.6174853515625
