run,strategy,stitch_id,met_slo,utility,latency_ms,payload_mb,link_mb,hop_count,acc,profile
0,SLO-first,4,False,-90.94963967086481,6563.445690776058,1.05419921875,12.0283203125,71,93.86,fast
0,Best-Acc,1,False,,11772.400601653026,1.58056640625,26.138671875,116,95.16,fast
0,Lowest-Latency,3,False,,6452.839493240389,1.19775390625,12.95849609375,68,94.11,fast
0,Random,1,False,,9466.861520606402,1.58056640625,19.75341796875,98,95.16,fast
0,Round-Robin,1,False,,10310.346329611131,1.58056640625,20.625,107,95.16,fast
1,SLO-first,4,False,-91.66158634076604,6614.299024340431,1.05419921875,12.45458984375,87,93.86,fast
1,Best-Acc,1,False,,11182.098203626845,1.58056640625,22.9189453125,125,95.16,fast
1,Lowest-Latency,1,False,,8344.910973867774,1.58056640625,18.1875,110,95.16,fast
1,Random,6,False,,11239.856414124093,1.24560546875,28.5849609375,160,94.59,fast
1,Round-Robin,2,False,,12621.049249934315,1.77197265625,27.79248046875,139,94.99,fast
2,SLO-first,4,False,-96.00287465256412,6924.391046611722,1.05419921875,13.26953125,71,93.86,fast
2,Best-Acc,1,False,,8859.292822186573,1.58056640625,16.5263671875,97,95.16,fast
2,Lowest-Latency,6,False,,8012.790053343307,1.24560546875,14.65576171875,87,94.59,fast
2,Random,1,False,,11137.581048553835,1.58056640625,22.63037109375,113,95.16,fast
2,Round-Robin,3,False,,7758.348162918021,1.19775390625,14.89208984375,84,94.11,fast
3,SLO-first,4,False,-85.7878842074539,6194.748871960993,1.05419921875,10.9111328125,69,93.86,fast
3,Best-Acc,1,False,,10081.636564566534,1.58056640625,21.1171875,104,95.16,fast
3,Lowest-Latency,4,False,,6186.813385523095,1.05419921875,10.666015625,68,93.86,fast
3,Random,3,False,,7957.38888403663,1.19775390625,13.96484375,86,94.11,fast
3,Round-Robin,4,False,,9380.953718016195,1.05419921875,19.3466796875,89,93.86,fast
4,SLO-first,7,False,-95.90636303729016,6917.997359806441,1.24560546875,12.138671875,85,94.56,fast
4,Best-Acc,1,False,,10663.379732374082,1.58056640625,19.49267578125,121,95.16,fast
4,Lowest-Latency,4,False,,7350.586634728098,1.05419921875,13.91064453125,89,93.86,fast
4,Random,7,False,,8050.506865789131,1.24560546875,15.1083984375,97,94.56,fast
4,Round-Robin,5,False,,9629.688562546899,1.38916015625,16.63818359375,117,93.38,fast
5,SLO-first,6,False,-104.40472964008231,7525.0449742915935,1.24560546875,15.35107421875,103,94.59,fast
5,Best-Acc,1,False,,10113.316960161854,1.58056640625,21.333984375,115,95.16,fast
5,Lowest-Latency,4,False,,7292.796917203216,1.05419921875,14.25048828125,91,93.86,fast
5,Random,5,False,,10819.870438335529,1.38916015625,22.34033203125,130,93.38,fast
5,Round-Robin,6,False,,8084.733363343294,1.24560546875,16.140625,101,94.59,fast
6,SLO-first,7,False,-91.75392692876363,6621.394780625974,1.24560546875,12.00146484375,69,94.56,fast
6,Best-Acc,1,False,,10740.247700494407,1.58056640625,22.201171875,113,95.16,fast
6,Lowest-Latency,4,False,,6305.847262818079,1.05419921875,12.056640625,70,93.86,fast
6,Random,1,False,,10020.98167107736,1.58056640625,24.06591796875,101,95.16,fast
6,Round-Robin,7,False,,8543.936644979558,1.24560546875,17.53125,89,94.56,fast
7,SLO-first,4,False,-92.67668516089441,6686.80608292103,1.05419921875,12.39013671875,70,93.86,fast
7,Best-Acc,1,False,,9051.840075141574,1.58056640625,17.38916015625,92,95.16,fast
7,Lowest-Latency,3,False,,7694.053074498923,1.19775390625,14.6826171875,81,94.11,fast
7,Random,5,False,,11013.076646689004,1.38916015625,20.32470703125,119,93.38,fast
7,Round-Robin,1,False,,10742.112850709327,1.58056640625,21.5537109375,106,95.16,fast
8,SLO-first,4,False,-96.56201682100236,6964.32977292874,1.05419921875,11.21435546875,86,93.86,fast
8,Best-Acc,1,False,,10182.088313303288,1.58056640625,20.86083984375,115,95.16,fast
8,Lowest-Latency,6,False,,7241.274399589366,1.24560546875,12.310546875,90,94.59,fast
8,Random,3,False,,8708.049583826478,1.19775390625,15.5478515625,103,94.11,fast
8,Round-Robin,2,False,,10699.007101208708,1.77197265625,22.0302734375,128,94.99,fast
9,SLO-first,4,False,-97.01691291340641,6996.822350957601,1.05419921875,14.89208984375,89,93.86,fast
9,Best-Acc,1,False,,11305.117236974238,1.58056640625,24.05419921875,132,95.16,fast
9,Lowest-Latency,3,False,,8394.88698961342,1.19775390625,17.50732421875,109,94.11,fast
9,Random,2,False,,9407.745044506017,1.77197265625,21.73046875,116,94.99,fast
9,Round-Robin,3,False,,8403.837605734194,1.19775390625,15.7998046875,109,94.11,fast
10,SLO-first,4,False,-110.61586912275814,7968.176365911297,1.05419921875,14.02294921875,83,93.86,fast
10,Best-Acc,1,False,,9448.18811020405,1.58056640625,18.97265625,103,95.16,fast
10,Lowest-Latency,4,False,,7292.170696895745,1.05419921875,13.93310546875,83,93.86,fast
10,Random,1,False,,10857.609412712156,1.58056640625,21.4775390625,110,95.16,fast
10,Round-Robin,4,False,,7580.080318122313,1.05419921875,13.8046875,78,93.86,fast
11,SLO-first,4,False,-92.81320495797846,6696.557496998461,1.05419921875,11.890625,78,93.86,fast
11,Best-Acc,1,False,,9404.99439399676,1.58056640625,19.32568359375,99,95.16,fast
11,Lowest-Latency,7,False,,8209.261009367732,1.24560546875,15.119140625,86,94.56,fast
11,Random,7,False,,8502.780555356425,1.24560546875,15.98486328125,98,94.56,fast
11,Round-Robin,5,False,,7935.921717887879,1.38916015625,15.42578125,87,93.38,fast
12,SLO-first,4,False,-105.1449697399016,7577.3978385643995,1.05419921875,14.05908203125,80,93.86,fast
12,Best-Acc,1,False,,9303.681184769306,1.58056640625,19.10888671875,94,95.16,fast
12,Lowest-Latency,3,False,,6665.244621366212,1.19775390625,12.05078125,72,94.11,fast
12,Random,7,False,,5559.152154020488,1.24560546875,11.0849609375,59,94.56,fast
12,Round-Robin,6,False,,9558.756104201684,1.24560546875,17.9111328125,95,94.59,fast
13,SLO-first,4,False,-88.62138893732072,6397.14206695148,1.05419921875,12.50830078125,64,93.86,fast
13,Best-Acc,1,False,,10467.187138178318,1.58056640625,22.916015625,96,95.16,fast
13,Lowest-Latency,4,False,,6032.237658973115,1.05419921875,10.283203125,67,93.86,fast
