run,strategy,profile,stitch_id,acc,latency_ms,net_base_ms,hop_count,payload_mb,link_mb,payload_mb_cached,link_mb_cached,compute_ms,net_latency_ms,met_slo,slo_ms,slo_excess_ms,slo_excess_pct,met_dual_slo,net_obj_ms,soft_slo_score,v_lat_ms,v_lat_norm,v_acc,v_acc_norm,lat_target_ms,acc_target,valid,selection_time_ms,ssp_calls,per_stage,no_route_edges
18,Lowest-Latency,extract-frames,5,84.38,536.1613396610321,,10,1.12451171875,1.72265625,1.12451171875,1.72265625,158.2933858435469,377.86795381748516,False,70.0,466.1613396610321,665.9447709443316,,,,,,,,,,,2151.5890410000084,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 21.51586143121341, 'net_ms': 38.905037683404096, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 20.087969852274565, 'net_ms': 32.53456501920349, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 21.5736931158256, 'net_ms': 123.7011351211174, 'seg_hops': 3, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage4', 'compute_ms': 23.01013997204249, 'net_ms': 37.24718417279124, 'seg_hops': 1, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 37.803536280873054, 'net_ms': 145.48003182096892, 'seg_hops': 4, 'payload_mb': 0.07177734375}]",0.0
18,Random,extract-frames,4,87.0,2137.84329474907,,51,1.1005859375,12.84814453125,1.1005859375,12.84814453125,145.89672596734442,1991.9465687817255,False,70.0,2067.84329474907,2954.0618496415286,,,,,,,,,,,3.932958999996572,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 14.516934460831344, 'net_ms': 276.52631294568926, 'seg_hops': 7, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 20.96859719918784, 'net_ms': 630.5854475318348, 'seg_hops': 16, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'swin_stage3', 'compute_ms': 24.5315126950184, 'net_ms': 662.850844283405, 'seg_hops': 17, 'payload_mb': 0.19140625}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 35.53882610136043, 'net_ms': 193.141289652767, 'seg_hops': 5, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 26.819222770187327, 'net_ms': 228.84267436802944, 'seg_hops': 6, 'payload_mb': 0.07177734375}]",0.0
18,Full-model,extract-frames,1,91.62,2207.703727642085,,47,1.1484375,10.98193359375,1.1484375,10.98193359375,246.6340260973492,1961.0697015447358,False,70.0,2137.703727642085,3053.862468060122,,,,,,,,,,,3.1648329999995894,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 31.629777915438567, 'net_ms': 434.2864661355324, 'seg_hops': 11, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 39.78943859315848, 'net_ms': 286.0539335711012, 'seg_hops': 7, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 26.435146252520635, 'net_ms': 331.4785477004485, 'seg_hops': 8, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 22.4191279152841, 'net_ms': 534.9585646148316, 'seg_hops': 13, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 68.52700149952828, 'net_ms': 374.29218952282207, 'seg_hops': 8, 'payload_mb': 0.07177734375}]",0.0
18,Round-Robin,extract-frames,5,84.38,2038.9244657392253,,42,1.12451171875,10.52734375,1.12451171875,10.52734375,247.66793826741423,1791.256527471811,False,70.0,1968.9244657392253,2812.7492367703217,,,,,,,,,,,3.000917000008485,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 50.76027729824411, 'net_ms': 194.45519924340093, 'seg_hops': 4, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 24.63068210915192, 'net_ms': 727.3416811353222, 'seg_hops': 18, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 18.29056875570926, 'net_ms': 118.56576663091542, 'seg_hops': 3, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage4', 'compute_ms': 20.259238947221757, 'net_ms': 536.7109574868985, 'seg_hops': 13, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 64.16329559466911, 'net_ms': 214.18292297527415, 'seg_hops': 4, 'payload_mb': 0.07177734375}]",0.0
19,SLO-first,extract-frames,4,87.0,466.9581555386185,1320.0,8,1.1005859375,1.435546875,0.0,0.0,143.47515683311235,323.48299870550613,False,70.0,396.9581555386185,567.0830793408835,False,1320.0,0.720252493372049,720.0,1.2,2.0,0.02247191011235955,600.0,89.0,True,2304.6939999999977,60,,
19,Best-Acc,extract-frames,1,91.62,2295.1022703626727,,51,1.1484375,11.55615234375,1.1484375,11.55615234375,232.4984769339953,2062.6037934286774,False,70.0,2225.1022703626727,3178.717529089532,,,,,,,,,,,4.053042000009555,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 26.73965753222372, 'net_ms': 384.33650990217564, 'seg_hops': 10, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 25.921363838357706, 'net_ms': 425.75537902576485, 'seg_hops': 11, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 29.18673002039524, 'net_ms': 268.047876343257, 'seg_hops': 7, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 26.227060751444192, 'net_ms': 500.8224296444309, 'seg_hops': 12, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 61.398771145579296, 'net_ms': 483.64159851304885, 'seg_hops': 11, 'payload_mb': 0.07177734375}]",0.0
19,Lowest-Latency,extract-frames,5,84.38,462.1650635276365,,8,1.12451171875,1.5791015625,1.12451171875,1.5791015625,144.31845498369967,317.84660854393684,False,70.0,392.1650635276365,560.2358050394807,,,,,,,,,,,2089.539708000004,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 23.63364943744813, 'net_ms': 35.943965451858176, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 23.532882025250917, 'net_ms': 46.883840334960745, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 22.173763285618104, 'net_ms': 116.13193604923406, 'seg_hops': 3, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage4', 'compute_ms': 20.10004244491542, 'net_ms': 33.11673178879762, 'seg_hops': 1, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 23.552443895972345, 'net_ms': 85.77013491908627, 'seg_hops': 2, 'payload_mb': 0.07177734375}]",0.0
19,Random,extract-frames,4,87.0,2395.0498942111385,,53,1.1005859375,10.40771484375,1.1005859375,10.40771484375,218.37185030525558,2176.678043905883,False,70.0,2325.0498942111385,3321.4998488730553,,,,,,,,,,,3.698791999994455,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 41.21647028160542, 'net_ms': 473.2162771766946, 'seg_hops': 11, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 17.43384432384149, 'net_ms': 230.95814775446854, 'seg_hops': 6, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'swin_stage3', 'compute_ms': 22.539829121347108, 'net_ms': 440.0115793703342, 'seg_hops': 11, 'payload_mb': 0.19140625}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 37.582922590825774, 'net_ms': 641.854258041978, 'seg_hops': 16, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 30.332915040722398, 'net_ms': 390.6377815624078, 'seg_hops': 9, 'payload_mb': 0.07177734375}]",0.0
19,Full-model,extract-frames,1,91.62,2328.566374626122,,51,1.1484375,11.55615234375,1.1484375,11.55615234375,207.87390661891277,2120.6924680072093,False,70.0,2258.566374626122,3226.5233923230317,,,,,,,,,,,3.9954169999987244,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 23.45452902539966, 'net_ms': 401.2859533184851, 'seg_hops': 10, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 27.982008072070062, 'net_ms': 434.89711622145194, 'seg_hops': 11, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 22.43105129069467, 'net_ms': 277.9885744570835, 'seg_hops': 7, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 24.508518088717285, 'net_ms': 508.86961799748417, 'seg_hops': 12, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 57.412335489820286, 'net_ms': 497.6512060127048, 'seg_hops': 11, 'payload_mb': 0.07177734375}]",0.0
19,Round-Robin,extract-frames,6,83.94,3213.9955920995394,,75,1.1005859375,16.1259765625,1.1005859375,16.1259765625,154.2925120415556,3059.7030800579837,False,70.0,3143.9955920995394,4491.422274427913,,,,,,,,,,,5.370041000006154,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 19.048587733097552, 'net_ms': 387.4465771618653, 'seg_hops': 10, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 22.006654744237526, 'net_ms': 677.8952728162506, 'seg_hops': 17, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 25.442459636855553, 'net_ms': 738.4038312441203, 'seg_hops': 18, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'resnet_layer4', 'compute_ms': 25.776619322778764, 'net_ms': 800.659016847577, 'seg_hops': 19, 'payload_mb': 0.095703125}, {'m_src': 'resnet_layer4', 'm_dst': 'head', 'compute_ms': 39.26269268448283, 'net_ms': 455.29838198817043, 'seg_hops': 11, 'payload_mb': 0.0478515625}]",0.0
20,SLO-first,extract-frames,4,87.0,559.1537067059944,2245.0,10,1.1005859375,1.7705078125,0.0,0.0,154.88957900298976,404.2641277030046,False,70.0,489.1537067059944,698.791009579992,False,2245.0,3.7586205489276048,1645.0,2.7416666666666667,2.0,0.02247191011235955,600.0,89.0,True,2247.394125,56,,
20,Best-Acc,extract-frames,1,91.62,2661.9626725998664,,60,1.1484375,16.43701171875,1.1484375,16.43701171875,200.46934572312946,2461.493326876737,False,70.0,2591.9626725998664,3702.803817999809,,,,,,,,,,,4.509458000001132,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 23.30801447423733, 'net_ms': 723.7798275672054, 'seg_hops': 17, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 67.89763096158285, 'net_ms': 480.9399869477002, 'seg_hops': 12, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 25.265718826942248, 'net_ms': 563.7053847528704, 'seg_hops': 14, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 28.247956236583253, 'net_ms': 409.23545722607685, 'seg_hops': 10, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 30.277632263700298, 'net_ms': 283.8326703828838, 'seg_hops': 7, 'payload_mb': 0.07177734375}]",0.0
20,Lowest-Latency,extract-frames,6,83.94,429.5765084384982,,7,1.1005859375,1.6748046875,1.1005859375,1.6748046875,123.22568806888039,306.3508203696178,False,70.0,359.5765084384982,513.6807263407118,,,,,,,,,,,2158.9699590000037,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 19.69168006416751, 'net_ms': 45.825735983009054, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 21.773345320257324, 'net_ms': 89.40302881979957, 'seg_hops': 2, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 17.14018056562135, 'net_ms': 86.4404092349019, 'seg_hops': 2, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'resnet_layer4', 'compute_ms': 22.191831287741433, 'net_ms': 40.62236451874146, 'seg_hops': 1, 'payload_mb': 0.095703125}, {'m_src': 'resnet_layer4', 'm_dst': 'head', 'compute_ms': 20.720496693566062, 'net_ms': 44.0592818131658, 'seg_hops': 1, 'payload_mb': 0.0478515625}]",0.0
20,Random,extract-frames,7,84.6,2216.8816134026265,,51,1.12451171875,12.345703125,1.12451171875,12.345703125,131.42273716351457,2085.4588762391118,False,70.0,2146.8816134026265,3066.9737334323236,,,,,,,,,,,3.7377919999954656,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 18.474383786962022, 'net_ms': 497.6320676322043, 'seg_hops': 12, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 21.395215663239274, 'net_ms': 406.4773439427101, 'seg_hops': 10, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 17.647381689313118, 'net_ms': 536.4770715228644, 'seg_hops': 13, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage3', 'compute_ms': 16.423069584073783, 'net_ms': 484.716541534249, 'seg_hops': 12, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage3', 'm_dst': 'head', 'compute_ms': 26.771508347493892, 'net_ms': 160.15585160708372, 'seg_hops': 4, 'payload_mb': 0.07177734375}]",0.0
20,Full-model,extract-frames,1,91.62,2703.607715519255,,60,1.1484375,16.43701171875,1.1484375,16.43701171875,207.98336425419026,2495.624351265065,False,70.0,2633.607715519255,3762.2967364560786,,,,,,,,,,,4.461250000005634,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 31.782012948059464, 'net_ms': 758.3911154327093, 'seg_hops': 17, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 66.76472370118009, 'net_ms': 505.00280833720876, 'seg_hops': 12, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 26.39447160809759, 'net_ms': 582.7988654781916, 'seg_hops': 14, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 24.382378750407064, 'net_ms': 378.0394643463914, 'seg_hops': 10, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 28.216186314850958, 'net_ms': 271.392097670564, 'seg_hops': 7, 'payload_mb': 0.07177734375}]",0.0
20,Round-Robin,extract-frames,7,84.6,2057.458844756332,,46,1.12451171875,10.623046875,1.12451171875,10.623046875,176.61474671756264,1880.844098038769,False,70.0,1987.458844756332,2839.226921080474,,,,,,,,,,,3.390166000002637,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 22.953744647513645, 'net_ms': 406.3083375130131, 'seg_hops': 10, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 20.805910684898652, 'net_ms': 311.97529029876677, 'seg_hops': 8, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 21.078037202819555, 'net_ms': 464.3949682963172, 'seg_hops': 12, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'swin_stage3', 'compute_ms': 22.75656801781381, 'net_ms': 523.3630688175662, 'seg_hops': 12, 'payload_mb': 0.095703125}, {'m_src': 'swin_stage3', 'm_dst': 'head', 'compute_ms': 62.49023907946914, 'net_ms': 174.80243311310608, 'seg_hops': 4, 'payload_mb': 0.07177734375}]",0.0
21,SLO-first,extract-frames,2,86.0,462.5480762985824,1845.0,7,0.95703125,1.1005859375,0.0,0.0,156.83473982596377,305.7133364726186,False,70.0,392.5480762985824,560.782966140832,False,1845.0,2.1533806100871105,1245.0,2.075,3.0,0.033707865168539325,600.0,89.0,True,2267.5321250000025,56,,
21,Best-Acc,extract-frames,1,91.62,2335.5214885049863,,51,1.1484375,14.42724609375,1.1484375,14.42724609375,253.1118369180713,2082.409651586915,False,70.0,2265.5214885049863,3236.4592692928377,,,,,,,,,,,4.075083000003588,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 55.33133509408016, 'net_ms': 607.8104245498657, 'seg_hops': 14, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 25.441586265997906, 'net_ms': 533.807983114489, 'seg_hops': 14, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 32.10620288124853, 'net_ms': 380.5697322388006, 'seg_hops': 10, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 26.729540344611365, 'net_ms': 368.52292458825065, 'seg_hops': 9, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 36.451206075797195, 'net_ms': 191.6985870955092, 'seg_hops': 4, 'payload_mb': 0.07177734375}]",0.0
21,Lowest-Latency,extract-frames,6,83.94,506.11126719561616,,9,1.1005859375,1.7705078125,1.1005859375,1.7705078125,135.8364261058034,370.27484108981275,False,70.0,436.11126719561616,623.0160959937374,,,,,,,,,,,2140.182041999992,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 25.128041320661513, 'net_ms': 32.183488552062904, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 25.64263331258984, 'net_ms': 79.32041435569191, 'seg_hops': 2, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 19.79090038787232, 'net_ms': 47.467753028354736, 'seg_hops': 1, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'resnet_layer4', 'compute_ms': 20.663573166354485, 'net_ms': 169.8402474029823, 'seg_hops': 4, 'payload_mb': 0.095703125}, {'m_src': 'resnet_layer4', 'm_dst': 'head', 'compute_ms': 22.276981049093237, 'net_ms': 41.462937750720926, 'seg_hops': 1, 'payload_mb': 0.0478515625}]",0.0
21,Random,extract-frames,6,83.94,2242.78504146926,,50,1.1005859375,10.4794921875,1.1005859375,10.4794921875,160.1990018930674,2082.5860395761924,False,70.0,2172.78504146926,3103.9786306703713,,,,,,,,,,,4.201458000011371,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 21.946689465980928, 'net_ms': 150.8173953277255, 'seg_hops': 4, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 22.728331424107463, 'net_ms': 662.9283521237791, 'seg_hops': 15, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'resnet_layer3', 'compute_ms': 47.07258991209433, 'net_ms': 383.44416942099406, 'seg_hops': 9, 'payload_mb': 0.19140625}, {'m_src': 'resnet_layer3', 'm_dst': 'resnet_layer4', 'compute_ms': 21.045849599294918, 'net_ms': 362.82978315374567, 'seg_hops': 9, 'payload_mb': 0.095703125}, {'m_src': 'resnet_layer4', 'm_dst': 'head', 'compute_ms': 24.914206460222104, 'net_ms': 522.5663395499481, 'seg_hops': 13, 'payload_mb': 0.0478515625}]",0.0
21,Full-model,extract-frames,1,91.62,2372.130043298374,,51,1.1484375,14.42724609375,1.1484375,14.42724609375,247.96883490950694,2124.161208388867,False,70.0,2302.130043298374,3288.757204711963,,,,,,,,,,,4.061292000002936,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 80.047706862051, 'net_ms': 591.9033513621282, 'seg_hops': 14, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 22.156775414585667, 'net_ms': 559.2346519060216, 'seg_hops': 14, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 29.48407134952136, 'net_ms': 425.9527248003171, 'seg_hops': 10, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 23.75859264030766, 'net_ms': 363.1058411608886, 'seg_hops': 9, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 25.019941016214712, 'net_ms': 183.96463915951188, 'seg_hops': 4, 'payload_mb': 0.07177734375}]",0.0
21,Round-Robin,extract-frames,1,91.62,2533.705095380657,,57,1.1484375,10.7666015625,1.1484375,10.7666015625,193.98687207752425,2339.7182233031326,False,70.0,2463.705095380657,3519.5787076866527,,,,,,,,,,,4.348333999999454,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 28.428563570306398, 'net_ms': 370.96840367861506, 'seg_hops': 9, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 25.206583459003635, 'net_ms': 277.93105946048604, 'seg_hops': 7, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 27.145853371733853, 'net_ms': 406.2014194854973, 'seg_hops': 9, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 64.23307661268709, 'net_ms': 566.4702503763891, 'seg_hops': 14, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 27.101132381846192, 'net_ms': 718.1470903021452, 'seg_hops': 18, 'payload_mb': 0.07177734375}]",0.0
22,SLO-first,extract-frames,4,87.0,491.98146145908424,1845.0,7,1.1005859375,1.6748046875,0.0,0.0,190.9500493710971,301.0314120879871,False,70.0,421.98146145908424,602.8306592272633,False,1845.0,2.1530649933720496,1245.0,2.075,2.0,0.02247191011235955,600.0,89.0,True,2324.334540999999,54,,
22,Best-Acc,extract-frames,1,91.62,2015.6994786669025,,44,1.1484375,12.345703125,1.1484375,12.345703125,208.44329451133575,1807.2561841555666,False,70.0,1945.6994786669025,2779.570683809861,,,,,,,,,,,3.120958000010887,0,"[{'m_src': 'swin_patch', 'm_dst': 'swin_stage1', 'compute_ms': 27.681209771517526, 'net_ms': 448.2843458733255, 'seg_hops': 11, 'payload_mb': 0.57421875}, {'m_src': 'swin_stage1', 'm_dst': 'swin_stage2', 'compute_ms': 27.554145156518356, 'net_ms': 530.4764236956013, 'seg_hops': 13, 'payload_mb': 0.287109375}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 23.925310435900098, 'net_ms': 489.6457516404567, 'seg_hops': 12, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 32.59042686247604, 'net_ms': 201.24860846059036, 'seg_hops': 5, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 29.067193809537525, 'net_ms': 137.60105448559278, 'seg_hops': 3, 'payload_mb': 0.07177734375}]",0.0
22,Lowest-Latency,extract-frames,3,84.33,476.556704975499,,8,1.052734375,1.9619140625,1.052734375,1.9619140625,153.84323799907023,322.7134669764287,False,70.0,406.556704975499,580.7952928221414,,,,,,,,,,,2188.408332999998,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 24.11522949030305, 'net_ms': 42.67317658603144, 'seg_hops': 1, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'swin_stage2', 'compute_ms': 25.562870074609588, 'net_ms': 109.2352277194623, 'seg_hops': 3, 'payload_mb': 0.3828125}, {'m_src': 'swin_stage2', 'm_dst': 'swin_stage3', 'compute_ms': 26.948307981508837, 'net_ms': 77.92052516844939, 'seg_hops': 2, 'payload_mb': 0.1435546875}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 22.44047565547849, 'net_ms': 46.55635732041092, 'seg_hops': 1, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 23.78407150428975, 'net_ms': 46.328180182074675, 'seg_hops': 1, 'payload_mb': 0.07177734375}]",0.0
22,Random,extract-frames,4,87.0,2590.112732267241,,58,1.1005859375,12.345703125,1.1005859375,12.345703125,175.60729625480982,2414.5054360124313,False,70.0,2520.112732267241,3600.1610460960583,,,,,,,,,,,4.743208000007826,0,"[{'m_src': 'resnet_stem', 'm_dst': 'resnet_layer1', 'compute_ms': 16.956940898021195, 'net_ms': 381.64621932028615, 'seg_hops': 9, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer1', 'm_dst': 'resnet_layer2', 'compute_ms': 39.88465085278813, 'net_ms': 642.5240661328644, 'seg_hops': 15, 'payload_mb': 0.3828125}, {'m_src': 'resnet_layer2', 'm_dst': 'swin_stage3', 'compute_ms': 22.02828699331889, 'net_ms': 225.77155292302757, 'seg_hops': 6, 'payload_mb': 0.19140625}, {'m_src': 'swin_stage3', 'm_dst': 'swin_stage4', 'compute_ms': 27.61974159705493, 'net_ms': 602.658513139445, 'seg_hops': 15, 'payload_mb': 0.07177734375}, {'m_src': 'swin_stage4', 'm_dst': 'head', 'compute_ms': 20.89489081243367, 'net_ms': 561.9050844968081, 'seg_hops': 13, 'payload_mb': 0.07177734375}]",0.0
