profile,strategy,mean,median,p95,p99
extract-frames,Best-Acc,11.8138330078125,11.735595703125,16.3688232421875,17.322744140625012
extract-frames,Full-model,11.8138330078125,11.735595703125,16.3688232421875,17.322744140625012
extract-frames,Lowest-Latency,1.680068359375,1.65087890625,2.251416015625,2.6579150390625013
extract-frames,Random,10.9962890625,11.02978515625,14.865087890625,16.6305712890625
extract-frames,Round-Robin,11.1984619140625,10.98193359375,15.478784179687498,16.290585937500012
extract-frames,SLO-first,1.558525390625,1.50732421875,2.2023681640625,2.3930566406250002
object-det,Best-Acc,11.2999072265625,11.807373046875,15.295751953125,16.0070654296875
object-det,Full-model,11.2999072265625,11.807373046875,15.295751953125,16.0070654296875
object-det,Lowest-Latency,1.677197265625,1.5791015625,2.3519042968749995,2.920859375000001
object-det,Random,11.2970361328125,11.663818359375,15.129467773437499,16.36092773437501
object-det,Round-Robin,10.78861328125,10.9580078125,15.2036376953125,16.297045898437503
object-det,SLO-first,1.591064453125,1.53125,2.3243896484374997,2.6382958984375033
prepare-ds,Best-Acc,11.20587890625,11.41259765625,15.740771484375,17.157656250000002
prepare-ds,Full-model,11.20587890625,11.41259765625,15.740771484375,17.157656250000002
prepare-ds,Lowest-Latency,1.7051904296875,1.60302734375,2.418896484375,3.158203125
prepare-ds,Random,11.1915234375,11.55615234375,15.314892578125,16.470029296875005
prepare-ds,Round-Robin,11.1073046875,11.1015625,15.22158203125,15.7673291015625
prepare-ds,SLO-first,1.5850830078125,1.5791015625,2.32080078125,2.7050488281250007
