strategy,mean,median,p95,p99
Best-Acc,146.534423828125,146.534423828125,167.5884033203125,169.4598681640625
Lowest-Latency,8.556884765625,8.556884765625,10.3676513671875,10.5286083984375
Random,114.77001953125,114.77001953125,133.954345703125,135.659619140625
Round-Robin,159.486572265625,159.486572265625,185.2145751953125,187.5015087890625
SLO-first,6.746826171875,6.746826171875,6.9957763671875,7.0179052734375
