strategy,mean,median,p95,p99
Best-Acc,3.9537079999999447,3.9537079999999447,3.9537079999999447,3.9537079999999447
Lowest-Latency,55.64525100000006,55.64525100000006,55.64525100000006,55.64525100000006
Random,4.474874999999989,4.474874999999989,4.474874999999989,4.474874999999989
Round-Robin,3.115374999999976,3.115374999999976,3.115374999999976,3.115374999999976
SLO-first,52.616706999999984,52.616706999999984,52.616706999999984,52.616706999999984
