strategy,mean,median,p95,p99
Best-Acc,135.4833984375,135.4833984375,135.4833984375,135.4833984375
Lowest-Latency,6.95166015625,6.95166015625,6.95166015625,6.95166015625
Random,84.10546875,84.10546875,84.10546875,84.10546875
Round-Robin,88.88623046875,88.88623046875,88.88623046875,88.88623046875
SLO-first,5.1962890625,5.1962890625,5.1962890625,5.1962890625
