run,strategy,stitch_id,met_slo,utility,latency_ms,payload_mb,link_mb,hop_count,acc,profile
8,Lowest-Latency,6,False,,8137.570598172615,1.24560546875,16.1435546875,87,94.59,fast
8,Random,1,False,,9105.772456130984,1.58056640625,18.61083984375,101,95.16,fast
8,Round-Robin,2,False,,11994.55603521113,1.77197265625,24.75390625,120,94.99,fast
9,SLO-first,3,False,-111.80881142287608,8053.565101634007,1.19775390625,20.3798828125,98,94.11,fast
9,Best-Acc,1,False,,11567.791357123058,1.58056640625,22.27587890625,120,95.16,fast
9,Lowest-Latency,5,False,,7909.729982320604,1.38916015625,23.67724609375,109,93.38,fast
9,Random,2,False,,11437.335021656247,1.77197265625,29.27294921875,136,94.99,fast
9,Round-Robin,3,False,,10190.452564485593,1.19775390625,27.57421875,117,94.11,fast
10,SLO-first,4,False,-105.33822141154614,7591.201529396153,1.05419921875,18.169921875,88,93.86,fast
10,Best-Acc,1,False,,10674.66068123598,1.58056640625,23.77587890625,105,95.16,fast
10,Lowest-Latency,4,False,,6788.851890300945,1.05419921875,16.2646484375,81,93.86,fast
10,Random,7,False,,8131.256745870133,1.24560546875,20.7060546875,91,94.56,fast
10,Round-Robin,4,False,,7737.623818864503,1.05419921875,16.6728515625,90,93.86,fast
11,SLO-first,4,False,-106.32257024121344,7661.512160086674,1.05419921875,16.93310546875,76,93.86,fast
11,Best-Acc,1,False,,11164.838350381833,1.58056640625,21.7001953125,114,95.16,fast
11,Lowest-Latency,4,False,,6880.305125102095,1.05419921875,12.8134765625,69,93.86,fast
11,Random,7,False,,7790.719080831892,1.24560546875,14.84716796875,78,94.56,fast
11,Round-Robin,5,False,,10248.53134561875,1.38916015625,17.64208984375,110,93.38,fast
12,SLO-first,4,False,-97.92406488712948,7061.618920509249,1.05419921875,13.1005859375,70,93.86,fast
12,Best-Acc,1,False,,10319.938195458015,1.58056640625,20.5517578125,107,95.16,fast
12,Lowest-Latency,6,False,,7222.018308647341,1.24560546875,12.39013671875,81,94.59,fast
12,Random,4,False,,7701.876166237098,1.05419921875,14.423828125,83,93.86,fast
12,Round-Robin,6,False,,8577.379505220346,1.24560546875,15.90576171875,84,94.59,fast
13,SLO-first,4,False,-87.0418983019726,6284.321307283756,1.05419921875,10.716796875,63,93.86,fast
13,Best-Acc,1,False,,8462.072508759904,1.58056640625,16.03271484375,87,95.16,fast
13,Lowest-Latency,6,False,,6797.224040331441,1.24560546875,11.7099609375,75,94.59,fast
13,Random,1,False,,10147.981054421072,1.58056640625,18.27392578125,109,95.16,fast
13,Round-Robin,7,False,,7100.948088852704,1.24560546875,13.3623046875,76,94.56,fast
14,SLO-first,4,False,-73.60749669387455,5324.721192419611,1.05419921875,8.86865234375,55,93.86,fast
14,Best-Acc,1,False,,9983.372117804573,1.58056640625,21.6240234375,97,95.16,fast
14,Lowest-Latency,4,False,,6852.058810457993,1.05419921875,13.36962890625,73,93.86,fast
14,Random,5,False,,8776.715289601972,1.38916015625,15.49755859375,98,93.38,fast
14,Round-Robin,1,False,,11390.171149239113,1.58056640625,24.92578125,106,95.16,fast
15,SLO-first,4,False,-99.79854454345197,7195.510324532283,1.05419921875,13.607421875,81,93.86,fast
15,Best-Acc,1,False,,9164.156705405754,1.58056640625,22.845703125,107,95.16,fast
15,Lowest-Latency,7,False,,7076.305819823055,1.24560546875,12.19140625,72,94.56,fast
15,Random,7,False,,8602.247868746499,1.24560546875,17.1455078125,95,94.56,fast
15,Round-Robin,2,False,,10647.288672273964,1.77197265625,19.20166015625,109,94.99,fast
16,SLO-first,4,False,-91.26719837162423,6586.128455116016,1.05419921875,13.07666015625,64,93.86,fast
16,Best-Acc,1,False,,10314.020298511023,1.58056640625,22.04736328125,107,95.16,fast
16,Lowest-Latency,4,False,,5945.560147596681,1.05419921875,11.3525390625,63,93.86,fast
16,Random,2,False,,12138.11342954915,1.77197265625,24.52197265625,123,94.99,fast
16,Round-Robin,3,False,,8531.59130185658,1.19775390625,17.142578125,93,94.11,fast
17,SLO-first,7,False,-97.75987620718004,7050.3911576557175,1.24560546875,12.892578125,75,94.56,fast
17,Best-Acc,1,False,,9777.865719975736,1.58056640625,17.25146484375,102,95.16,fast
17,Lowest-Latency,4,False,,6661.884699064223,1.05419921875,14.15478515625,69,93.86,fast
17,Random,2,False,,8886.767549826676,1.77197265625,18.55859375,99,94.99,fast
17,Round-Robin,4,False,,6670.3918414030695,1.05419921875,10.6689453125,73,93.86,fast
18,SLO-first,4,False,-82.09044618267289,5930.646155905206,1.05419921875,17.9560546875,82,93.86,fast
18,Best-Acc,1,False,,10924.233314453759,1.58056640625,26.92529296875,125,95.16,fast
18,Lowest-Latency,6,False,,8423.093738931615,1.24560546875,18.462890625,108,94.59,fast
18,Random,7,False,,9066.92746366311,1.24560546875,20.875,107,94.56,fast
18,Round-Robin,5,False,,10203.81698670243,1.38916015625,21.29638671875,129,93.38,fast
19,SLO-first,4,False,-69.491506520235,5030.7218943025,1.05419921875,8.8701171875,56,93.86,fast
19,Best-Acc,1,False,,8668.395015230788,1.58056640625,17.6689453125,89,95.16,fast
19,Lowest-Latency,3,False,,6274.796762010006,1.19775390625,11.75927734375,67,94.11,fast
19,Random,3,False,,9349.821482287201,1.19775390625,16.943359375,101,94.11,fast
19,Round-Robin,6,False,,7706.207907206262,1.24560546875,12.107421875,81,94.59,fast
20,SLO-first,4,False,-106.21953209292316,7654.152292351653,1.05419921875,18.31787109375,93,93.86,fast
20,Best-Acc,1,False,,9123.445940790472,1.58056640625,19.03564453125,89,95.16,fast
20,Lowest-Latency,4,False,,7331.969672862891,1.05419921875,19.72802734375,85,93.86,fast
20,Random,6,False,,10422.24889968303,1.24560546875,23.24658203125,117,94.59,fast
20,Round-Robin,7,False,,8361.546270495817,1.24560546875,18.39404296875,98,94.56,fast
21,SLO-first,4,False,-95.9518224673897,6920.744461956407,1.05419921875,12.7431640625,69,93.86,fast
21,Best-Acc,1,False,,9739.343355780786,1.58056640625,19.25244140625,106,95.16,fast
21,Lowest-Latency,4,False,,6993.214219727787,1.05419921875,13.2470703125,73,93.86,fast
21,Random,1,False,,9222.642399424902,1.58056640625,17.45947265625,93,95.16,fast
21,Round-Robin,1,False,,9594.6865283023,1.58056640625,16.6728515625,105,95.16,fast
22,SLO-first,3,False,-95.72387517998199,6904.641084284428,1.19775390625,12.46923828125,78,94.11,fast
22,Best-Acc,1,False,,11159.657483182466,1.58056640625,22.42529296875,115,95.16,fast
22,Lowest-Latency,4,False,,6582.2545519814375,1.05419921875,13.08544921875,68,93.86,fast
22,Random,3,False,,6139.90575253734,1.19775390625,10.85302734375,65,94.11,fast
22,Round-Robin,2,False,,12519.24818498616,1.77197265625,25.4580078125,133,94.99,fast
23,SLO-first,4,False,-91.89482708735052,6630.959077667895,1.05419921875,13.00341796875,76,93.86,fast
23,Best-Acc,1,False,,10378.093397687922,1.58056640625,17.61767578125,118,95.16,fast
23,Lowest-Latency,4,False,,6237.173928926691,1.05419921875,13.09765625,70,93.86,fast
23,Random,4,False,,7603.330174714101,1.05419921875,15.28076171875,88,93.86,fast
23,Round-Robin,3,False,,9194.169348543504,1.19775390625,17.00341796875,109,94.11,fast
24,SLO-first,4,False,-93.1949348455111,6723.823917536507,1.05419921875,9.9150390625,75,93.86,fast
24,Best-Acc,1,False,,10910.98553122389,1.58056640625,22.845703125,106,95.16,fast
24,Lowest-Latency,4,False,,6704.6971249379385,1.05419921875,11.95947265625,72,93.86,fast
24,Random,2,False,,11615.591877276387,1.77197265625,23.6591796875,123,94.99,fast
24,Round-Robin,4,False,,8073.010129213742,1.05419921875,14.4970703125,87,93.86,fast
25,SLO-first,4,False,-106.94759121310567,7706.156515221834,1.05419921875,16.54736328125,78,93.86,fast
25,Best-Acc,1,False,,9335.871749643318,1.58056640625,19.60986328125,96,95.16,fast
25,Lowest-Latency,7,False,,8079.993923982123,1.24560546875,16.61767578125,80,94.56,fast
25,Random,1,False,,9649.153378615682,1.58056640625,19.89990234375,98,95.16,fast
25,Round-Robin,5,False,,9510.360127304795,1.38916015625,17.4443359375,99,93.38,fast
26,SLO-first,6,False,-121.06726855624683,8715.226325446203,1.24560546875,15.3076171875,92,94.59,fast
26,Best-Acc,1,False,,10475.952381536563,1.58056640625,20.12255859375,112,95.16,fast
26,Lowest-Latency,4,False,,7339.412868643023,1.05419921875,14.36865234375,77,93.86,fast
26,Random,3,False,,8923.865182175885,1.19775390625,16.26611328125,92,94.11,fast
26,Round-Robin,6,False,,6838.888445343545,1.24560546875,12.98388671875,76,94.59,fast
27,SLO-first,4,False,-105.2282352860148,7583.345377572485,1.05419921875,13.75244140625,83,93.86,fast
27,Best-Acc,1,False,,10618.108492651469,1.58056640625,20.83740234375,111,95.16,fast
27,Lowest-Latency,6,False,,6975.533631065714,1.24560546875,13.41748046875,75,94.59,fast
27,Random,5,False,,7646.799360106225,1.38916015625,13.86474609375,80,93.38,fast
27,Round-Robin,7,False,,9204.509018554401,1.24560546875,16.01171875,102,94.56,fast
28,SLO-first,4,False,-92.00841263639705,6639.072331171217,1.05419921875,11.08154296875,87,93.86,fast
28,Best-Acc,1,False,,11501.22159454117,1.58056640625,27.2373046875,158,95.16,fast
28,Lowest-Latency,4,False,,8224.323147221954,1.05419921875,16.18505859375,110,93.86,fast
28,Random,4,False,,8070.757327706402,1.05419921875,15.3759765625,105,93.86,fast
28,Round-Robin,1,False,,11820.63785079649,1.58056640625,26.96484375,158,95.16,fast
29,SLO-first,4,False,-93.0430209716537,6712.972926546693,1.05419921875,11.6513671875,79,93.86,fast
29,Best-Acc,1,False,,11410.426933411763,1.58056640625,23.056640625,122,95.16,fast
29,Lowest-Latency,4,False,,6997.37336594791,1.05419921875,11.5361328125,84,93.86,fast
29,Random,3,False,,8345.628865592735,1.19775390625,16.56982421875,90,94.11,fast
29,Round-Robin,2,False,,11834.16673845285,1.77197265625,24.421875,126,94.99,fast
30,SLO-first,4,False,-104.43737832974499,7526.8555949817855,1.05419921875,11.42529296875,83,93.86,fast
30,Best-Acc,1,False,,9730.259472934702,1.58056640625,18.82177734375,100,95.16,fast
30,Lowest-Latency,3,False,,7158.890149392865,1.19775390625,14.29541015625,81,94.11,fast
30,Random,3,False,,9609.694286203698,1.19775390625,16.76708984375,109,94.11,fast
30,Round-Robin,3,False,,7561.405947766262,1.19775390625,12.6787109375,83,94.11,fast
31,SLO-first,4,False,-95.2820890459281,6872.906360423435,1.05419921875,12.73388671875,78,93.86,fast
31,Best-Acc,1,False,,8584.913331393456,1.58056640625,19.25830078125,88,95.16,fast
31,Lowest-Latency,4,False,,8122.415844799208,1.05419921875,14.51220703125,80,93.86,fast
31,Random,3,False,,9033.521460676837,1.19775390625,18.24462890625,93,94.11,fast
31,Round-Robin,4,False,,6274.081653856068,1.05419921875,12.8984375,68,93.86,fast
32,SLO-first,4,False,-75.99953605055403,5495.581146468145,1.05419921875,10.6123046875,56,93.86,fast
32,Best-Acc,1,False,,11708.7804510725,1.58056640625,25.3623046875,123,95.16,fast
32,Lowest-Latency,4,False,,6167.419458134337,1.05419921875,12.50244140625,65,93.86,fast
32,Random,3,False,,8633.249315161751,1.19775390625,14.97265625,96,94.11,fast
32,Round-Robin,5,False,,9131.067259630072,1.38916015625,16.62353515625,99,93.38,fast
33,SLO-first,4,False,-88.79345000522423,6409.432143230301,1.05419921875,12.1689453125,71,93.86,fast
33,Best-Acc,1,False,,9668.956245563271,1.58056640625,21.416015625,97,95.16,fast
