strategy,mean,median,p95,p99
Best-Acc,64.04390625,62.69091796875,77.92807617187498,82.6017333984375
Lowest-Latency,40.1470556640625,39.66015625,50.66867675781249,55.244453125
Random,53.68470947265625,52.93994140625,66.04606933593747,73.8740478515625
Round-Robin,55.05906494140625,53.80859375,71.5720703125,77.893779296875
SLO-first,41.01319091796875,39.86962890625,51.47578125,57.764995117187475
