run,strategy,latency_ms,acc,payload_mb,link_mb,hop_count,met_slo,stages_met,met_task_slo_all,stages_met_task_slo,stages,profiles
0,SLO-first,1450.0,89.01,3.97607421875,5.60595703125,33,False,0,False,0,3,extract-frames|object-det|prepare-ds
0,Best-Acc,10799.055730740669,90.47,4.74169921875,55.01220703125,245,False,0,False,0,3,extract-frames|object-det|prepare-ds
0,Lowest-Latency,2487.034070487189,84.74,3.88037109375,9.48193359375,54,False,0,False,0,3,extract-frames|object-det|prepare-ds
0,Random,9824.203051751058,86.76,4.40673828125,36.38134765625,223,False,0,False,0,3,extract-frames|object-det|prepare-ds
0,Round-Robin,9505.02462656666,89.01,4.55029296875,42.8623046875,214,False,0,False,0,3,extract-frames|object-det|prepare-ds
1,SLO-first,1370.0,89.01,3.59326171875,6.06494140625,38,False,0,False,0,3,extract-frames|object-det|prepare-ds
1,Best-Acc,9456.794796095584,90.47,4.74169921875,40.38720703125,214,False,0,False,0,3,extract-frames|object-det|prepare-ds
1,Lowest-Latency,2306.2839975663555,86.76,4.02392578125,7.9326171875,51,False,0,False,0,3,extract-frames|object-det|prepare-ds
1,Random,7797.728614875174,88.07,3.49755859375,30.99658203125,175,False,0,False,0,3,extract-frames|object-det|prepare-ds
1,Round-Robin,9200.064526308974,84.74,3.68896484375,36.3037109375,209,False,0,False,0,3,extract-frames|object-det|prepare-ds
2,SLO-first,1470.0,89.01,3.59326171875,6.22802734375,42,False,0,False,0,3,extract-frames|object-det|prepare-ds
2,Best-Acc,10193.203657735625,90.47,4.74169921875,41.73779296875,234,False,0,False,0,3,extract-frames|object-det|prepare-ds
2,Lowest-Latency,2600.2030716625577,82.24,3.73681640625,10.3984375,60,False,0,False,0,3,extract-frames|object-det|prepare-ds
2,Random,11776.0295659741,84.74,4.26318359375,49.5849609375,278,False,0,False,0,3,extract-frames|object-det|prepare-ds
2,Round-Robin,8197.213674274639,89.99,4.59814453125,34.47314453125,182,False,0,False,0,3,extract-frames|object-det|prepare-ds
3,SLO-first,1360.0,89.01,3.59326171875,4.982421875,32,False,0,False,0,3,extract-frames|object-det|prepare-ds
3,Best-Acc,6860.1025881584155,90.47,4.74169921875,27.02783203125,152,False,0,False,0,3,extract-frames|object-det|prepare-ds
3,Lowest-Latency,1800.0457965851124,84.74,3.73681640625,6.5869140625,38,False,0,False,0,3,extract-frames|object-det|prepare-ds
3,Random,7490.118603758796,84.74,3.54541015625,32.94970703125,169,False,0,False,0,3,extract-frames|object-det|prepare-ds
3,Round-Robin,10585.07201616943,86.76,3.64111328125,35.9423828125,243,False,0,False,0,3,extract-frames|object-det|prepare-ds
4,SLO-first,1480.0,89.01,3.59326171875,6.51806640625,39,False,0,False,0,3,extract-frames|object-det|prepare-ds
4,Best-Acc,6876.91731709951,90.47,4.74169921875,26.68359375,154,False,0,False,0,3,extract-frames|object-det|prepare-ds
4,Lowest-Latency,2124.634616476165,84.74,3.73681640625,7.66796875,49,False,0,False,0,3,extract-frames|object-det|prepare-ds
4,Random,11229.97579893802,89.99,4.21533203125,47.8701171875,260,False,0,False,0,3,extract-frames|object-det|prepare-ds
4,Round-Robin,8879.335185221173,90.47,4.07177734375,32.42138671875,200,False,0,False,0,3,extract-frames|object-det|prepare-ds
5,SLO-first,1435.0,89.01,3.59326171875,5.89306640625,37,False,0,False,0,3,extract-frames|object-det|prepare-ds
5,Best-Acc,9621.572641849913,90.47,4.74169921875,40.8017578125,216,False,0,False,0,3,extract-frames|object-det|prepare-ds
5,Lowest-Latency,2312.580689119196,82.24,3.73681640625,10.56298828125,55,False,0,False,0,3,extract-frames|object-det|prepare-ds
5,Random,10496.458647353298,82.24,4.26318359375,40.07177734375,241,False,0,False,0,3,extract-frames|object-det|prepare-ds
5,Round-Robin,9402.032692147453,88.07,4.02392578125,48.56591796875,215,False,0,False,0,3,extract-frames|object-det|prepare-ds
6,SLO-first,1370.0,89.01,3.97607421875,6.15478515625,34,False,0,False,0,3,extract-frames|object-det|prepare-ds
6,Best-Acc,8716.799497937296,90.47,4.74169921875,43.46923828125,196,False,0,False,0,3,extract-frames|object-det|prepare-ds
6,Lowest-Latency,1881.0334026055277,82.24,3.73681640625,6.97119140625,46,False,0,False,0,3,extract-frames|object-det|prepare-ds
6,Random,6659.397124022754,88.07,3.49755859375,20.9189453125,149,False,0,False,0,3,extract-frames|object-det|prepare-ds
6,Round-Robin,7780.5834278975835,82.24,3.88037109375,31.4931640625,174,False,0,False,0,3,extract-frames|object-det|prepare-ds
7,SLO-first,1460.0,89.01,3.59326171875,5.72412109375,35,False,0,False,0,3,extract-frames|object-det|prepare-ds
7,Best-Acc,8032.725758060552,90.47,4.74169921875,38.78466796875,173,False,0,False,0,3,extract-frames|object-det|prepare-ds
7,Lowest-Latency,1985.603347675591,82.24,3.73681640625,8.19580078125,47,False,0,False,0,3,extract-frames|object-det|prepare-ds
7,Random,10838.07210237047,89.99,4.74169921875,51.765625,246,False,0,False,0,3,extract-frames|object-det|prepare-ds
