strategy,mean,median,p95,p99
Best-Acc,40.00693359375,40.594482421875,52.69453125,54.548671875000004
Lowest-Latency,8.3578125,8.064208984375,10.4889404296875,10.5481787109375
Random,38.37587890625,38.2265625,50.784326171874994,51.569365234375
Round-Robin,38.594677734375,36.123046875,51.631738281249994,53.63845703125
SLO-first,5.81171875,5.80859375,6.3875488281249995,6.491962890625
