profile,strategy,mean,median,p95,p99
extract-frames,SLO-first,13.5,13.5,16.0,16.0
object-det,SLO-first,12.2,12.0,13.549999999999999,13.91
prepare-ds,SLO-first,12.7,13.0,14.0,14.0
