profile,strategy,mean,median,p95,p99
extract-frames,SLO-first,0.87236328125,0.81494140625,1.00634765625,1.00634765625
object-det,SLO-first,0.81494140625,0.81494140625,0.81494140625,0.81494140625
prepare-ds,SLO-first,0.81494140625,0.81494140625,0.81494140625,0.81494140625
