profile,strategy,mean,median,p95,p99
extract-frames,SLO-first,12.295054099999998,12.489875000000012,15.151685449999977,15.423470689999958
object-det,SLO-first,12.525162400000001,12.236479000000022,15.199980950000018,15.471496190000021
prepare-ds,SLO-first,12.855037599999998,14.378208500000046,15.18046670000004,15.277426940000025
