run,strategy,latency_ms,acc,payload_mb,link_mb,hop_count,met_slo,stages_met,met_task_slo_all,stages_met_task_slo,stages,profiles
0,SLO-first,18832.036871614586,94.56,3.35400390625,39.8232421875,243,False,0,False,0,3,fast|default|heavy
0,Best-Acc,25053.26653909121,95.16,4.74169921875,54.65771484375,297,False,0,False,0,3,fast|default|heavy
0,Lowest-Latency,19851.563940054788,94.11,3.97607421875,46.392578125,284,False,0,False,0,3,fast|default|heavy
0,Random,23342.795599399575,94.11,3.49755859375,76.02001953125,356,False,0,False,0,3,fast|default|heavy
0,Round-Robin,29209.531871195384,94.11,4.55029296875,70.50537109375,364,False,0,False,0,3,fast|default|heavy
1,SLO-first,19748.521890982167,93.86,3.35400390625,48.40966796875,260,False,0,False,0,3,fast|default|heavy
1,Best-Acc,25760.507095546465,95.16,4.74169921875,62.27490234375,283,False,0,False,0,3,fast|default|heavy
1,Lowest-Latency,17892.251203706146,94.11,3.30615234375,32.35400390625,217,False,0,False,0,3,fast|default|heavy
1,Random,23141.012961532986,94.56,3.68896484375,56.08544921875,294,False,0,False,0,3,fast|default|heavy
1,Round-Robin,23435.811987067056,93.86,4.02392578125,50.953125,310,False,0,False,0,3,fast|default|heavy
2,SLO-first,18365.777143369043,94.56,3.64111328125,35.298828125,233,False,0,False,0,3,fast|default|heavy
2,Best-Acc,27274.56198309695,95.16,4.74169921875,55.9833984375,297,False,0,False,0,3,fast|default|heavy
2,Lowest-Latency,18405.249633887182,94.56,3.54541015625,40.81787109375,236,False,0,False,0,3,fast|default|heavy
2,Random,22167.165279618726,93.86,3.49755859375,45.38525390625,291,False,0,False,0,3,fast|default|heavy
2,Round-Robin,23312.24983268028,93.38,3.64111328125,55.52587890625,329,False,0,False,0,3,fast|default|heavy
3,SLO-first,19828.41525741746,93.86,3.16259765625,40.90966796875,261,False,0,False,0,3,fast|default|heavy
3,Best-Acc,26725.034826726653,95.16,4.74169921875,61.44873046875,308,False,0,False,0,3,fast|default|heavy
3,Lowest-Latency,19716.49400043008,94.11,3.49755859375,42.1318359375,249,False,0,False,0,3,fast|default|heavy
3,Random,23822.211402217694,94.11,3.83251953125,53.6337890625,323,False,0,False,0,3,fast|default|heavy
3,Round-Robin,19487.93994618352,94.59,3.68896484375,43.00244140625,239,False,0,False,0,3,fast|default|heavy
4,SLO-first,20455.81176953892,94.59,3.35400390625,42.62353515625,256,False,0,False,0,3,fast|default|heavy
4,Best-Acc,28455.098010981943,95.16,4.74169921875,73.4384765625,326,False,0,False,0,3,fast|default|heavy
4,Lowest-Latency,18556.303625891913,94.56,3.35400390625,46.24169921875,233,False,0,False,0,3,fast|default|heavy
4,Random,29163.151199070395,93.38,4.35888671875,72.572265625,420,False,0,False,0,3,fast|default|heavy
4,Round-Robin,24671.58308645624,94.56,3.88037109375,61.59716796875,303,False,0,False,0,3,fast|default|heavy
5,SLO-first,15384.92811323905,94.59,3.68896484375,31.373046875,203,False,0,False,0,3,fast|default|heavy
5,Best-Acc,26376.75810804406,95.16,4.74169921875,57.53466796875,313,False,0,False,0,3,fast|default|heavy
5,Lowest-Latency,19081.972596717173,94.56,3.54541015625,48.95703125,276,False,0,False,0,3,fast|default|heavy
5,Random,26022.30097650874,94.59,4.07177734375,64.20361328125,336,False,0,False,0,3,fast|default|heavy
5,Round-Robin,22674.221662126743,95.16,4.07177734375,49.4130859375,260,False,0,False,0,3,fast|default|heavy
6,SLO-first,18923.071103902104,94.59,3.54541015625,44.1376953125,277,False,0,False,0,3,fast|default|heavy
6,Best-Acc,25483.8041966245,95.16,4.74169921875,64.64794921875,329,False,0,False,0,3,fast|default|heavy
6,Lowest-Latency,16907.88618633742,94.56,3.54541015625,32.8955078125,202,False,0,False,0,3,fast|default|heavy
6,Random,23442.853292291507,93.86,3.88037109375,63.2451171875,322,False,0,False,0,3,fast|default|heavy
6,Round-Robin,25643.174084916125,94.99,4.59814453125,75.8359375,376,False,0,False,0,3,fast|default|heavy
7,SLO-first,17703.763490450034,93.86,3.35400390625,41.265625,246,False,0,False,0,3,fast|default|heavy
7,Best-Acc,28375.87049262964,95.16,4.74169921875,69.03955078125,330,False,0,False,0,3,fast|default|heavy
7,Lowest-Latency,19383.028222855053,94.59,3.35400390625,38.84326171875,260,False,0,False,0,3,fast|default|heavy
7,Random,20075.471444987645,94.56,3.68896484375,46.7451171875,266,False,0,False,0,3,fast|default|heavy
7,Round-Robin,27026.110401969017,94.11,4.55029296875,53.23193359375,292,False,0,False,0,3,fast|default|heavy
8,SLO-first,17840.2785445105,93.86,3.30615234375,39.31201171875,222,False,0,False,0,3,fast|default|heavy
8,Best-Acc,24718.050927715743,95.16,4.74169921875,56.3466796875,305,False,0,False,0,3,fast|default|heavy
8,Lowest-Latency,16890.008149235575,93.86,3.16259765625,43.400390625,237,False,0,False,0,3,fast|default|heavy
8,Random,17767.9669170653,94.56,3.68896484375,36.0283203125,206,False,0,False,0,3,fast|default|heavy
