run,strategy,stitch_id,met_slo,utility,latency_ms,payload_mb,link_mb,hop_count,acc,profile
9,SLO-first,4,False,-71.40225411363603,5167.203865259717,1.05419921875,11.59033203125,77,93.86,fast
9,Best-Acc,1,False,,8420.62208158686,1.58056640625,19.89404296875,104,95.16,fast
9,Lowest-Latency,6,False,,5961.693545689007,1.24560546875,13.677734375,91,94.59,fast
9,Random,5,False,,8108.643837616586,1.38916015625,19.1298828125,102,93.38,fast
9,Round-Robin,3,False,,7428.039252583681,1.19775390625,16.185546875,94,94.11,fast
10,SLO-first,4,False,-89.74707556985682,6477.548254989773,1.05419921875,19.39013671875,103,93.86,fast
10,Best-Acc,1,False,,8026.545492615644,1.58056640625,22.26123046875,119,95.16,fast
10,Lowest-Latency,4,False,,6414.420812189735,1.05419921875,18.09814453125,99,93.86,fast
10,Random,4,False,,8180.195955248402,1.05419921875,22.431640625,116,93.86,fast
10,Round-Robin,4,False,,5825.78470705436,1.05419921875,16.73583984375,96,93.86,fast
11,SLO-first,3,False,-84.83933061795568,6127.173615568264,1.19775390625,11.591796875,73,94.11,fast
11,Best-Acc,1,False,,10438.743617195814,1.58056640625,22.48095703125,109,95.16,fast
11,Lowest-Latency,4,False,,5106.461145534122,1.05419921875,12.45166015625,62,93.86,fast
11,Random,2,False,,10459.815757643622,1.77197265625,26.310546875,113,94.99,fast
11,Round-Robin,5,False,,7702.527418265089,1.38916015625,19.4873046875,93,93.38,fast
12,SLO-first,3,False,-84.38648357513858,6094.827398224185,1.19775390625,9.4365234375,84,94.11,fast
12,Best-Acc,1,False,,8292.185095120336,1.58056640625,15.10693359375,103,95.16,fast
12,Lowest-Latency,4,False,,6007.33040018096,1.05419921875,9.9404296875,87,93.86,fast
12,Random,5,False,,7716.720192404467,1.38916015625,14.33984375,96,93.38,fast
12,Round-Robin,6,False,,6718.929602600527,1.24560546875,12.234375,88,94.59,fast
13,SLO-first,3,False,-74.16882755874994,5364.994825624996,1.19775390625,16.529296875,79,94.11,fast
13,Best-Acc,1,False,,9523.2868445149,1.58056640625,23.05517578125,108,95.16,fast
13,Lowest-Latency,4,False,,6903.305203663804,1.05419921875,18.07568359375,86,93.86,fast
13,Random,5,False,,8992.994361578953,1.38916015625,19.5576171875,111,93.38,fast
13,Round-Robin,7,False,,6567.326634676965,1.24560546875,14.9248046875,94,94.56,fast
14,SLO-first,3,False,-86.68614275257107,6259.088768040791,1.19775390625,22.50634765625,96,94.11,fast
14,Best-Acc,1,False,,8848.795443809178,1.58056640625,19.53662109375,88,95.16,fast
14,Lowest-Latency,6,False,,6474.27881173281,1.24560546875,20.00146484375,96,94.59,fast
14,Random,1,False,,8840.58880611781,1.58056640625,17.45361328125,92,95.16,fast
14,Round-Robin,1,False,,8102.456904421075,1.58056640625,15.8056640625,87,95.16,fast
15,SLO-first,4,False,-89.35392989885342,6449.466421346674,1.05419921875,15.85498046875,92,93.86,fast
15,Best-Acc,1,False,,8480.986730871908,1.58056640625,23.7744140625,130,95.16,fast
15,Lowest-Latency,3,False,,6644.054278705619,1.19775390625,15.86083984375,113,94.11,fast
15,Random,4,False,,7454.108928617158,1.05419921875,15.73095703125,101,93.86,fast
15,Round-Robin,2,False,,9134.372099719423,1.77197265625,26.4736328125,138,94.99,fast
16,SLO-first,4,False,-88.03495116818893,6355.253654870638,1.05419921875,14.96044921875,88,93.86,fast
16,Best-Acc,1,False,,9061.614292682762,1.58056640625,24.92578125,130,95.16,fast
16,Lowest-Latency,7,False,,6436.2798237504785,1.24560546875,19.1474609375,113,94.56,fast
16,Random,5,False,,7277.717449531025,1.38916015625,20.79541015625,125,93.38,fast
16,Round-Robin,3,False,,5840.071476308606,1.19775390625,14.8154296875,101,94.11,fast
17,SLO-first,4,False,-85.7468034439451,6191.8145317103645,1.05419921875,11.935546875,66,93.86,fast
17,Best-Acc,1,False,,8343.67237094122,1.58056640625,24.50830078125,113,95.16,fast
17,Lowest-Latency,4,False,,5831.818497660361,1.05419921875,11.23583984375,62,93.86,fast
17,Random,7,False,,6161.0835859168365,1.24560546875,11.71728515625,69,94.56,fast
17,Round-Robin,4,False,,5960.0436955952555,1.05419921875,10.474609375,63,93.86,fast
18,SLO-first,4,False,-81.73330875571732,5905.136339694093,1.05419921875,8.8818359375,66,93.86,fast
18,Best-Acc,1,False,,7157.794482922109,1.58056640625,15.0146484375,80,95.16,fast
18,Lowest-Latency,4,False,,5201.568612401264,1.05419921875,8.6982421875,56,93.86,fast
18,Random,5,False,,9214.91722583322,1.38916015625,18.125,106,93.38,fast
18,Round-Robin,5,False,,8276.752371435437,1.38916015625,16.90625,95,93.38,fast
19,SLO-first,6,False,-86.52221159378603,6247.722256699001,1.24560546875,11.5693359375,66,94.59,fast
19,Best-Acc,1,False,,8613.396492249189,1.58056640625,19.177734375,87,95.16,fast
19,Lowest-Latency,4,False,,4943.199655756778,1.05419921875,9.94384765625,55,93.86,fast
19,Random,6,False,,7632.567021638887,1.24560546875,14.67822265625,76,94.59,fast
19,Round-Robin,6,False,,5829.086686488795,1.24560546875,11.16259765625,61,94.59,fast
20,SLO-first,4,False,-88.41908300167925,6382.69164297709,1.05419921875,11.66650390625,69,93.86,fast
20,Best-Acc,1,False,,9446.962990806627,1.58056640625,31.0927734375,128,95.16,fast
20,Lowest-Latency,7,False,,5979.534733958073,1.24560546875,12.45751953125,73,94.56,fast
20,Random,3,False,,8357.47692179332,1.19775390625,21.67333984375,114,94.11,fast
20,Round-Robin,7,False,,7537.63956568339,1.24560546875,14.24267578125,92,94.56,fast
21,SLO-first,4,False,-99.98925769147537,7209.13269224824,1.05419921875,16.478515625,101,93.86,fast
21,Best-Acc,1,False,,9028.102555065787,1.58056640625,20.2646484375,119,95.16,fast
21,Lowest-Latency,4,False,,7194.041650769737,1.05419921875,16.02392578125,98,93.86,fast
21,Random,2,False,,8411.790657620877,1.77197265625,18.00390625,107,94.99,fast
21,Round-Robin,1,False,,8603.48702464207,1.58056640625,18.46435546875,113,95.16,fast
22,SLO-first,4,False,-93.79473533668818,6766.666809763442,1.05419921875,16.04931640625,75,93.86,fast
22,Best-Acc,1,False,,9079.351419765255,1.58056640625,17.8212890625,100,95.16,fast
22,Lowest-Latency,6,False,,5854.222106017272,1.24560546875,16.146484375,90,94.59,fast
22,Random,4,False,,5700.428672037601,1.05419921875,11.2119140625,66,93.86,fast
22,Round-Robin,2,False,,10923.760910786965,1.77197265625,21.7421875,117,94.99,fast
23,SLO-first,4,False,-86.71588200752976,6261.034429109269,1.05419921875,14.8037109375,92,93.86,fast
23,Best-Acc,1,False,,10617.883363124998,1.58056640625,26.43310546875,137,95.16,fast
23,Lowest-Latency,4,False,,7213.32481459693,1.05419921875,17.244140625,103,93.86,fast
23,Random,5,False,,10570.845099032598,1.38916015625,30.0546875,163,93.38,fast
23,Round-Robin,3,False,,7295.021343906359,1.19775390625,19.67724609375,102,94.11,fast
24,SLO-first,4,False,-75.89919712948908,5488.414080677791,1.05419921875,11.11328125,61,93.86,fast
24,Best-Acc,1,False,,9127.624223581137,1.58056640625,29.953125,111,95.16,fast
24,Lowest-Latency,4,False,,5942.093709070662,1.05419921875,11.83251953125,63,93.86,fast
24,Random,4,False,,5012.915895763532,1.05419921875,9.62548828125,52,93.86,fast
24,Round-Robin,4,False,,4418.433151854541,1.05419921875,7.9580078125,51,93.86,fast
25,SLO-first,4,False,-40.90398878731368,2988.7563419509775,1.05419921875,11.35107421875,53,93.86,fast
25,Best-Acc,1,False,,6477.483693141114,1.58056640625,15.8056640625,91,95.16,fast
25,Lowest-Latency,4,False,,3968.6092008496594,1.05419921875,12.3154296875,63,93.86,fast
25,Random,2,False,,8365.818287676857,1.77197265625,19.48876953125,104,94.99,fast
25,Round-Robin,5,False,,6355.268420065586,1.38916015625,15.13720703125,90,93.38,fast
26,SLO-first,4,False,-86.30099522464103,6231.399658902931,1.05419921875,17.4326171875,89,93.86,fast
26,Best-Acc,1,False,,9259.426063307812,1.58056640625,25.634765625,115,95.16,fast
26,Lowest-Latency,3,False,,5677.429502685584,1.19775390625,17.7392578125,82,94.11,fast
26,Random,3,False,,6527.503086465899,1.19775390625,17.849609375,100,94.11,fast
26,Round-Robin,6,False,,8207.275158556662,1.24560546875,19.73095703125,108,94.59,fast
27,SLO-first,6,False,-93.55562267333636,6750.108762381168,1.24560546875,16.85107421875,98,94.59,fast
27,Best-Acc,1,False,,8973.497922020955,1.58056640625,20.466796875,117,95.16,fast
27,Lowest-Latency,4,False,,5725.39001627998,1.05419921875,16.27392578125,81,93.86,fast
27,Random,2,False,,9832.024500448071,1.77197265625,23.0732421875,126,94.99,fast
27,Round-Robin,7,False,,7927.650918507396,1.24560546875,18.60205078125,113,94.56,fast
28,SLO-first,1,False,-100.0283868095894,7212.856200684958,1.58056640625,17.67333984375,106,95.16,fast
28,Best-Acc,1,False,,7706.890968804527,1.58056640625,18.82470703125,114,95.16,fast
28,Lowest-Latency,4,False,,6649.014777604948,1.05419921875,23.8642578125,108,93.86,fast
28,Random,1,False,,7467.761849729533,1.58056640625,22.9775390625,111,95.16,fast
28,Round-Robin,1,False,,8321.598839782662,1.58056640625,23.55322265625,114,95.16,fast
29,SLO-first,7,False,-85.81162370962979,6196.944550687842,1.24560546875,11.02001953125,88,94.56,fast
29,Best-Acc,1,False,,7184.227748688504,1.58056640625,13.8134765625,98,95.16,fast
29,Lowest-Latency,6,False,,7303.762496218158,1.24560546875,13.6953125,93,94.59,fast
29,Random,2,False,,8368.451593545431,1.77197265625,17.75244140625,105,94.99,fast
29,Round-Robin,2,False,,10361.25825960371,1.77197265625,21.80322265625,118,94.99,fast
30,SLO-first,7,False,-81.59627203194562,5895.84800228183,1.24560546875,11.0400390625,64,94.56,fast
30,Best-Acc,1,False,,8013.845631055803,1.58056640625,22.482421875,90,95.16,fast
30,Lowest-Latency,3,False,,6387.227407022932,1.19775390625,10.73486328125,70,94.11,fast
30,Random,2,False,,8304.293588573304,1.77197265625,17.0244140625,83,94.99,fast
30,Round-Robin,3,False,,8450.738236588983,1.19775390625,15.66796875,92,94.11,fast
31,SLO-first,3,False,-85.14358752022308,6148.906251444507,1.19775390625,12.4755859375,79,94.11,fast
31,Best-Acc,1,False,,9136.396825641044,1.58056640625,31.8134765625,144,95.16,fast
31,Lowest-Latency,4,False,,6881.252378370579,1.05419921875,13.830078125,92,93.86,fast
31,Random,5,False,,7784.312619683807,1.38916015625,20.44873046875,119,93.38,fast
31,Round-Robin,4,False,,6887.848356890115,1.05419921875,14.00830078125,88,93.86,fast
32,SLO-first,7,False,-69.25104210687901,5014.045864777072,1.24560546875,8.89404296875,57,94.56,fast
32,Best-Acc,1,False,,7362.517182461993,1.58056640625,23.126953125,93,95.16,fast
32,Lowest-Latency,4,False,,5455.403541631538,1.05419921875,10.11572265625,58,93.86,fast
32,Random,2,False,,8850.351823825786,1.77197265625,24.658203125,113,94.99,fast
32,Round-Robin,5,False,,7900.5493611419015,1.38916015625,14.4716796875,86,93.38,fast
33,SLO-first,3,False,-82.36967291823773,5950.769494159838,1.19775390625,10.021484375,66,94.11,fast
33,Best-Acc,1,False,,7192.030227421549,1.58056640625,17.888671875,90,95.16,fast
33,Lowest-Latency,4,False,,5717.0415865728255,1.05419921875,11.44970703125,62,93.86,fast
33,Random,6,False,,7573.133112697721,1.24560546875,22.05322265625,105,94.59,fast
33,Round-Robin,6,False,,8904.303114608501,1.24560546875,21.66748046875,103,94.59,fast
34,SLO-first,3,False,-73.90069341581871,5345.842386844194,1.19775390625,17.38916015625,90,94.11,fast
34,Best-Acc,1,False,,7416.104139184995,1.58056640625,21.404296875,101,95.16,fast
34,Lowest-Latency,4,False,,5824.146338150491,1.05419921875,21.4296875,95,93.86,fast
34,Random,4,False,,6015.501617657891,1.05419921875,20.92138671875,94,93.86,fast
34,Round-Robin,7,False,,6903.713985984262,1.24560546875,24.51318359375,109,94.56,fast
35,SLO-first,4,False,-77.3060440795835,5588.903148541679,1.05419921875,8.41064453125,73,93.86,fast
35,Best-Acc,1,False,,7969.637619953183,1.58056640625,14.2412109375,89,95.16,fast
35,Lowest-Latency,4,False,,6480.091256937588,1.05419921875,11.564453125,78,93.86,fast
35,Random,2,False,,9458.592178846402,1.77197265625,19.845703125,108,94.99,fast
35,Round-Robin,1,False,,8346.412176243592,1.58056640625,13.9658203125,96,95.16,fast
36,SLO-first,6,False,-75.81313042319623,5482.787887371159,1.24560546875,17.001953125,86,94.59,fast
36,Best-Acc,1,False,,7909.21824019087,1.58056640625,16.458984375,94,95.16,fast
36,Lowest-Latency,7,False,,6107.3466909103,1.24560546875,15.18359375,84,94.56,fast
36,Random,6,False,,7942.310656837565,1.24560546875,21.88427734375,102,94.59,fast
36,Round-Robin,2,False,,10919.786275376673,1.77197265625,24.5908203125,126,94.99,fast
37,SLO-first,3,False,-81.97925925258576,5922.882803756126,1.19775390625,18.099609375,89,94.11,fast
37,Best-Acc,1,False,,8783.679173410208,1.58056640625,23.12548828125,109,95.16,fast
37,Lowest-Latency,7,False,,4786.443973309062,1.24560546875,15.2568359375,78,94.56,fast
37,Random,7,False,,7238.981198289524,1.24560546875,21.95458984375,101,94.56,fast
37,Round-Robin,3,False,,8138.515364556315,1.19775390625,19.25537109375,107,94.11,fast
38,SLO-first,3,False,-89.62516287062608,6469.018776473293,1.19775390625,11.94921875,67,94.11,fast
38,Best-Acc,1,False,,9870.347316062735,1.58056640625,20.255859375,99,95.16,fast
38,Lowest-Latency,4,False,,6306.639603936526,1.05419921875,11.38232421875,66,93.86,fast
38,Random,3,False,,6936.140236923306,1.19775390625,11.66796875,72,94.11,fast
38,Round-Robin,4,False,,5951.45969199767,1.05419921875,11.9296875,61,93.86,fast
39,SLO-first,4,False,-89.2522932050628,6442.206657504485,1.05419921875,11.06494140625,95,93.86,fast
39,Best-Acc,1,False,,8559.123530139765,1.58056640625,18.404296875,131,95.16,fast
39,Lowest-Latency,4,False,,6645.104580454699,1.05419921875,10.52197265625,98,93.86,fast
39,Random,5,False,,9928.54689008002,1.38916015625,17.39306640625,142,93.38,fast
39,Round-Robin,5,False,,10440.527166085718,1.38916015625,20.77880859375,138,93.38,fast
40,SLO-first,4,False,-89.33794586710796,6448.324704793426,1.05419921875,14.14404296875,88,93.86,fast
40,Best-Acc,1,False,,10283.730438044895,1.58056640625,18.71044921875,126,95.16,fast
40,Lowest-Latency,3,False,,5151.437967135882,1.19775390625,9.337890625,74,94.11,fast
40,Random,5,False,,8671.847330198007,1.38916015625,22.08251953125,137,93.38,fast
40,Round-Robin,6,False,,8074.004692682786,1.24560546875,23.1162109375,123,94.59,fast
41,SLO-first,4,False,-90.80033329450032,6552.780949607166,1.05419921875,12.56640625,86,93.86,fast
41,Best-Acc,1,False,,7551.592408699932,1.58056640625,17.54296875,108,95.16,fast
41,Lowest-Latency,4,False,,6194.962461869998,1.05419921875,11.015625,80,93.86,fast
41,Random,7,False,,8133.62054227004,1.24560546875,15.79638671875,98,94.56,fast
41,Round-Robin,7,False,,8169.040691751655,1.24560546875,16.630859375,99,94.56,fast
42,SLO-first,4,False,-77.41440745611939,5596.6433897228135,1.05419921875,9.875,59,93.86,fast
42,Best-Acc,1,False,,7211.805924879438,1.58056640625,13.58349609375,73,95.16,fast
42,Lowest-Latency,4,False,,5512.874256250657,1.05419921875,10.22802734375,58,93.86,fast
42,Random,4,False,,5847.667569830131,1.05419921875,11.54248046875,58,93.86,fast
42,Round-Robin,1,False,,7410.572611165415,1.58056640625,13.8720703125,77,95.16,fast
43,SLO-first,4,False,-86.75673777982234,6263.952698558739,1.05419921875,14.48974609375,76,93.86,fast
43,Best-Acc,1,False,,8652.681720747667,1.58056640625,29.2236328125,102,95.16,fast
43,Lowest-Latency,4,False,,5934.136837727874,1.05419921875,14.4404296875,72,93.86,fast
43,Random,3,False,,7127.4913538726705,1.19775390625,17.96044921875,88,94.11,fast
43,Round-Robin,2,False,,10503.40718174076,1.77197265625,31.2197265625,128,94.99,fast
44,SLO-first,4,False,-89.75759825557577,6478.29987539827,1.05419921875,10.90966796875,72,93.86,fast
44,Best-Acc,1,False,,7774.745294834066,1.58056640625,17.16943359375,80,95.16,fast
44,Lowest-Latency,4,False,,5580.079177899078,1.05419921875,10.3310546875,60,93.86,fast
44,Random,3,False,,7553.152643222088,1.19775390625,12.7802734375,85,94.11,fast
44,Round-Robin,3,False,,7485.451113561421,1.19775390625,14.443359375,82,94.11,fast
45,SLO-first,4,False,-105.50506594433962,7603.118996024259,1.05419921875,20.96875,98,93.86,fast
45,Best-Acc,1,False,,7426.1862908066905,1.58056640625,12.029296875,90,95.16,fast
45,Lowest-Latency,4,False,,6411.167458816818,1.05419921875,16.751953125,83,93.86,fast
45,Random,3,False,,7616.642753272638,1.19775390625,18.55078125,105,94.11,fast
45,Round-Robin,4,False,,5527.549330413005,1.05419921875,15.17138671875,77,93.86,fast
46,SLO-first,4,False,-65.96505914791182,4778.832796279416,1.05419921875,8.2958984375,51,93.86,fast
46,Best-Acc,1,False,,8190.246680538856,1.58056640625,16.59375,80,95.16,fast
46,Lowest-Latency,4,False,,6469.088536747226,1.05419921875,11.38525390625,73,93.86,fast
46,Random,6,False,,7701.165452177336,1.24560546875,19.39013671875,95,94.59,fast
46,Round-Robin,5,False,,8030.551059265658,1.38916015625,19.228515625,96,93.38,fast
47,SLO-first,4,False,-73.94114768669127,5348.5534061922335,1.05419921875,10.98876953125,80,93.86,fast
47,Best-Acc,1,False,,9343.610500689989,1.58056640625,29.537109375,135,95.16,fast
47,Lowest-Latency,4,False,,5333.071765405417,1.05419921875,11.65283203125,69,93.86,fast
47,Random,4,False,,5629.070320459226,1.05419921875,9.9208984375,81,93.86,fast
47,Round-Robin,6,False,,7379.213422935485,1.24560546875,13.72802734375,106,94.59,fast
48,SLO-first,1,False,-83.96286876448374,6065.3191974631245,1.58056640625,14.95751953125,99,95.16,fast
48,Best-Acc,1,False,,6874.264783794616,1.58056640625,19.42236328125,117,95.16,fast
48,Lowest-Latency,1,False,,5986.274154722334,1.58056640625,17.185546875,103,95.16,fast
48,Random,4,False,,6250.12868379394,1.05419921875,10.416015625,84,93.86,fast
48,Round-Robin,7,False,,7538.755637869455,1.24560546875,13.4052734375,94,94.56,fast
49,SLO-first,4,False,-86.45524295452536,6242.417353894669,1.05419921875,11.40478515625,94,93.86,fast
49,Best-Acc,1,False,,8409.024444755225,1.58056640625,22.76806640625,125,95.16,fast
49,Lowest-Latency,4,False,,5092.194213093181,1.05419921875,10.9951171875,73,93.86,fast
49,Random,6,False,,6752.415704853694,1.24560546875,14.5615234375,97,94.59,fast
49,Round-Robin,1,False,,10450.01381393694,1.58056640625,28.16455078125,152,95.16,fast
50,SLO-first,7,False,-95.96412514031577,6922.1232243082695,1.24560546875,20.044921875,93,94.56,fast
50,Best-Acc,1,False,,7677.87306753552,1.58056640625,16.3037109375,73,95.16,fast
50,Lowest-Latency,6,False,,6857.100471044186,1.24560546875,20.9228515625,87,94.59,fast
50,Random,5,False,,8762.49067296145,1.38916015625,24.85400390625,117,93.38,fast
50,Round-Robin,2,False,,10180.822518785846,1.77197265625,26.11767578125,120,94.99,fast
51,SLO-first,4,False,-76.65232810362373,5542.209150258838,1.05419921875,10.1875,61,93.86,fast
51,Best-Acc,1,False,,9063.173593058356,1.58056640625,21.63427734375,106,95.16,fast
51,Lowest-Latency,4,False,,6232.393994734865,1.05419921875,10.8154296875,70,93.86,fast
51,Random,3,False,,6783.596213782063,1.19775390625,11.87548828125,80,94.11,fast
51,Round-Robin,3,False,,6872.663820398686,1.19775390625,12.388671875,78,94.11,fast
52,SLO-first,5,False,-64.30684792580642,4660.046280414745,1.38916015625,17.13818359375,87,93.38,fast
52,Best-Acc,1,False,,8317.046302396353,1.58056640625,20.68505859375,103,95.16,fast
52,Lowest-Latency,6,False,,4562.380786625859,1.24560546875,13.1484375,72,94.59,fast
52,Random,3,False,,5284.975942518592,1.19775390625,15.66357421875,83,94.11,fast
52,Round-Robin,4,False,,5150.016229249239,1.05419921875,15.828125,82,93.86,fast
53,SLO-first,7,False,-92.06762798893676,6643.80199920977,1.24560546875,15.25830078125,94,94.56,fast
53,Best-Acc,1,False,,7822.554640471755,1.58056640625,15.662109375,91,95.16,fast
53,Lowest-Latency,4,False,,7032.153179904057,1.05419921875,14.673828125,92,93.86,fast
53,Random,7,False,,10487.972514340452,1.24560546875,24.4697265625,132,94.56,fast
53,Round-Robin,5,False,,9416.682697097067,1.38916015625,18.794921875,127,93.38,fast
54,SLO-first,3,False,-83.9074638925038,6060.611706607415,1.19775390625,10.9482421875,82,94.11,fast
54,Best-Acc,1,False,,8579.474469075889,1.58056640625,21.5771484375,128,95.16,fast
54,Lowest-Latency,4,False,,4673.718610379706,1.05419921875,8.5751953125,72,93.86,fast
54,Random,2,False,,9447.224480696294,1.77197265625,28.28271484375,142,94.99,fast
54,Round-Robin,6,False,,7113.889806899113,1.24560546875,13.08837890625,89,94.59,fast
55,SLO-first,4,False,-87.16419691337005,6293.056922383575,1.05419921875,14.4404296875,83,93.86,fast
55,Best-Acc,1,False,,8828.023373561464,1.58056640625,21.33251953125,108,95.16,fast
55,Lowest-Latency,3,False,,7491.017414207954,1.19775390625,13.73291015625,92,94.11,fast
55,Random,4,False,,6889.066319706923,1.05419921875,14.5107421875,92,93.86,fast
55,Round-Robin,7,False,,6714.844888488977,1.24560546875,14.37158203125,89,94.56,fast
56,SLO-first,4,False,-85.09396684880784,6145.183346343417,1.05419921875,17.09716796875,101,93.86,fast
56,Best-Acc,1,False,,6340.413466047316,1.58056640625,17.1123046875,104,95.16,fast
56,Lowest-Latency,4,False,,5470.029598460912,1.05419921875,15.54345703125,91,93.86,fast
56,Random,6,False,,6722.15463551874,1.24560546875,16.3388671875,103,94.59,fast
56,Round-Robin,1,False,,7357.109862001027,1.58056640625,19.7724609375,117,95.16,fast
57,SLO-first,4,False,-76.59452378528795,5538.08027037771,1.05419921875,13.88720703125,67,93.86,fast
57,Best-Acc,1,False,,10072.008557010524,1.58056640625,32.091796875,128,95.16,fast
57,Lowest-Latency,4,False,,6333.457042649688,1.05419921875,15.515625,73,93.86,fast
57,Random,3,False,,7815.114926864638,1.19775390625,22.9443359375,116,94.11,fast
57,Round-Robin,2,False,,10187.646346841035,1.77197265625,35.42626953125,149,94.99,fast
58,SLO-first,6,False,-94.98513252743295,6852.216609102354,1.24560546875,18.1171875,119,94.59,fast
58,Best-Acc,1,False,,8533.669044409053,1.58056640625,27.59033203125,156,95.16,fast
58,Lowest-Latency,4,False,,7893.771679706273,1.05419921875,18.24267578125,129,93.86,fast
58,Random,2,False,,9315.267571869139,1.77197265625,29.07958984375,167,94.99,fast
58,Round-Robin,3,False,,7583.276747815881,1.19775390625,16.9658203125,129,94.11,fast
59,SLO-first,4,False,-90.74233193655192,6548.637995467994,1.05419921875,11.04150390625,70,93.86,fast
59,Best-Acc,1,False,,9118.733393431638,1.58056640625,17.81982421875,88,95.16,fast
59,Lowest-Latency,3,False,,6705.415052251912,1.19775390625,12.07177734375,73,94.11,fast
59,Random,2,False,,9523.63957073435,1.77197265625,17.9169921875,96,94.99,fast
59,Round-Robin,4,False,,6758.863362265717,1.05419921875,11.7578125,73,93.86,fast
60,SLO-first,3,False,-73.04139484272486,5284.46391733749,1.19775390625,20.17041015625,104,94.11,fast
60,Best-Acc,1,False,,8178.069868117341,1.58056640625,22.7783203125,116,95.16,fast
60,Lowest-Latency,3,False,,6410.10500707105,1.19775390625,21.306640625,110,94.11,fast
60,Random,5,False,,6292.427898615159,1.38916015625,19.28955078125,108,93.38,fast
