strategy,mean,median,p95,p99
Best-Acc,65.92046630859375,64.648681640625,81.13908691406249,88.26858398437494
Lowest-Latency,41.65400634765625,41.599853515625,52.59887695312498,57.168017578124996
Random,56.67489990234375,56.076416015625,74.67509765624999,79.53630371093749
Round-Robin,57.04582275390625,56.684814453125,72.37790527343749,80.77340820312499
SLO-first,41.22931640625,40.96923828125,50.74194335937499,58.377685546875
