run,strategy,stitch_id,met_slo,utility,latency_ms,payload_mb,link_mb,hop_count,acc,profile
0,SLO-first,4,False,-94.80875466983134,6839.09676213081,1.05419921875,14.27294921875,68,93.86,fast
0,Best-Acc,1,False,,11848.959601406015,1.58056640625,27.298828125,144,95.16,fast
0,Lowest-Latency,4,False,,7771.2593829962225,1.05419921875,15.0625,79,93.86,fast
0,Random,5,False,,8696.500340968512,1.38916015625,21.123046875,116,93.38,fast
0,Round-Robin,1,False,,8781.031645205388,1.58056640625,21.1962890625,114,95.16,fast
1,SLO-first,4,False,-107.00395270583792,7710.18233613128,1.05419921875,13.77490234375,82,93.86,fast
1,Best-Acc,1,False,,10751.65333017001,1.58056640625,29.45361328125,129,95.16,fast
1,Lowest-Latency,4,False,,6950.058575185184,1.05419921875,14.6630859375,77,93.86,fast
1,Random,7,False,,9150.984562271846,1.24560546875,15.361328125,99,94.56,fast
1,Round-Robin,2,False,,12254.811751944155,1.77197265625,30.63818359375,142,94.99,fast
2,SLO-first,4,False,-85.8159416372438,6196.752974088842,1.05419921875,10.8349609375,68,93.86,fast
2,Best-Acc,1,False,,9577.441867548094,1.58056640625,20.115234375,98,95.16,fast
2,Lowest-Latency,6,False,,5662.970014873898,1.24560546875,9.92138671875,63,94.59,fast
2,Random,3,False,,7809.852447376593,1.19775390625,14.2998046875,83,94.11,fast
2,Round-Robin,3,False,,7418.69095548944,1.19775390625,13.55810546875,79,94.11,fast
3,SLO-first,4,False,-91.85453097106519,6628.080783647513,1.05419921875,13.49365234375,72,93.86,fast
3,Best-Acc,1,False,,10125.681203167576,1.58056640625,20.89892578125,100,95.16,fast
3,Lowest-Latency,4,False,,6746.691830003649,1.05419921875,13.03173828125,73,93.86,fast
3,Random,1,False,,7871.893188427546,1.58056640625,16.5966796875,79,95.16,fast
3,Round-Robin,4,False,,6725.576068766884,1.05419921875,12.861328125,72,93.86,fast
4,SLO-first,4,False,-109.89454865729529,7916.653475521092,1.05419921875,16.8046875,97,93.86,fast
4,Best-Acc,1,False,,10895.234339702263,1.58056640625,22.20703125,131,95.16,fast
4,Lowest-Latency,4,False,,7756.9509450201695,1.05419921875,14.06494140625,99,93.86,fast
4,Random,7,False,,10019.644260469373,1.24560546875,21.15283203125,121,94.56,fast
4,Round-Robin,5,False,,9851.560723460901,1.38916015625,17.23828125,121,93.38,fast
5,SLO-first,4,False,-92.26589409981369,6657.463864272407,1.05419921875,14.5419921875,88,93.86,fast
5,Best-Acc,1,False,,8035.437365452954,1.58056640625,14.87548828125,89,95.16,fast
5,Lowest-Latency,4,False,,6826.1952705897065,1.05419921875,14.87841796875,76,93.86,fast
5,Random,5,False,,11057.760673979836,1.38916015625,22.615234375,117,93.38,fast
5,Round-Robin,6,False,,9091.420125864463,1.24560546875,22.1474609375,102,94.59,fast
6,SLO-first,4,False,-99.1616787052202,7150.019907515728,1.05419921875,15.9658203125,87,93.86,fast
6,Best-Acc,1,False,,11402.688808304883,1.58056640625,20.6279296875,142,95.16,fast
6,Lowest-Latency,4,False,,6698.514847366207,1.05419921875,13.294921875,90,93.86,fast
6,Random,7,False,,9230.361486366242,1.24560546875,20.57421875,114,94.56,fast
6,Round-Robin,7,False,,8728.910769845092,1.24560546875,18.15185546875,110,94.56,fast
7,SLO-first,4,False,-83.47200898466266,6029.32921319019,1.05419921875,11.19091796875,65,93.86,fast
7,Best-Acc,1,False,,9444.082959396012,1.58056640625,17.68359375,103,95.16,fast
7,Lowest-Latency,4,False,,5746.295463178048,1.05419921875,11.2490234375,68,93.86,fast
7,Random,2,False,,12032.605005494392,1.77197265625,22.54638671875,127,94.99,fast
7,Round-Robin,1,False,,9662.498751911757,1.58056640625,18.4716796875,105,95.16,fast
8,SLO-first,4,False,-87.72443735420156,6333.074096728683,1.05419921875,11.15478515625,76,93.86,fast
8,Best-Acc,1,False,,8843.078035662897,1.58056640625,18.10107421875,91,95.16,fast
8,Lowest-Latency,7,False,,7367.286280453751,1.24560546875,13.1767578125,80,94.56,fast
8,Random,1,False,,6925.087686754254,1.58056640625,12.7236328125,76,95.16,fast
8,Round-Robin,2,False,,9148.999104481722,1.77197265625,18.05908203125,100,94.99,fast
9,SLO-first,4,False,-77.42434246949797,5597.353033535569,1.05419921875,11.349609375,61,93.86,fast
9,Best-Acc,1,False,,11165.868268159562,1.58056640625,21.83349609375,114,95.16,fast
9,Lowest-Latency,4,False,,6532.848657160378,1.05419921875,11.125,76,93.86,fast
9,Random,1,False,,10746.415525353304,1.58056640625,22.49267578125,107,95.16,fast
9,Round-Robin,3,False,,8439.451759968748,1.19775390625,16.83447265625,87,94.11,fast
10,SLO-first,7,False,-95.32246275264541,6876.290196617529,1.24560546875,12.77001953125,76,94.56,fast
10,Best-Acc,1,False,,10589.63038802258,1.58056640625,23.06103515625,105,95.16,fast
10,Lowest-Latency,4,False,,6534.145297656944,1.05419921875,11.10693359375,71,93.86,fast
10,Random,7,False,,9402.6766332544,1.24560546875,18.8232421875,94,94.56,fast
10,Round-Robin,4,False,,7414.413958437811,1.05419921875,13.75390625,80,93.86,fast
11,SLO-first,4,False,-90.2557178718599,6513.879847989993,1.05419921875,12.62939453125,91,93.86,fast
11,Best-Acc,1,False,,10666.640086591475,1.58056640625,23.62939453125,126,95.16,fast
11,Lowest-Latency,4,False,,6965.081903676738,1.05419921875,13.01220703125,94,93.86,fast
11,Random,6,False,,9066.523021799294,1.24560546875,18.271484375,113,94.59,fast
11,Round-Robin,5,False,,9516.80999297341,1.38916015625,18.65576171875,117,93.38,fast
12,SLO-first,6,False,-100.36674825408609,7236.61773243472,1.24560546875,19.18212890625,93,94.59,fast
12,Best-Acc,1,False,,8632.140389464634,1.58056640625,17.455078125,87,95.16,fast
12,Lowest-Latency,4,False,,5838.611247118973,1.05419921875,11.85791015625,61,93.86,fast
12,Random,4,False,,7194.766422345979,1.05419921875,14.27880859375,74,93.86,fast
12,Round-Robin,6,False,,8207.793266419505,1.24560546875,19.662109375,100,94.59,fast
13,SLO-first,4,False,-90.69846714853527,6545.504796323948,1.05419921875,11.9072265625,67,93.86,fast
13,Best-Acc,1,False,,10471.738925547403,1.58056640625,19.33154296875,108,95.16,fast
13,Lowest-Latency,3,False,,6175.566712858385,1.19775390625,11.859375,68,94.11,fast
13,Random,7,False,,8250.173470802702,1.24560546875,19.95361328125,104,94.56,fast
13,Round-Robin,7,False,,8325.547522704353,1.24560546875,21.21142578125,103,94.56,fast
14,SLO-first,6,False,-96.20476871261845,6939.333479472746,1.24560546875,13.818359375,74,94.59,fast
14,Best-Acc,1,False,,8036.157452250421,1.58056640625,20.32763671875,100,95.16,fast
14,Lowest-Latency,4,False,,6034.996512578247,1.05419921875,11.3076171875,62,93.86,fast
14,Random,4,False,,7435.413017551238,1.05419921875,14.0380859375,76,93.86,fast
14,Round-Robin,1,False,,9098.65607059464,1.58056640625,22.6259765625,117,95.16,fast
15,SLO-first,4,False,-86.12010204908508,6218.4787177917915,1.05419921875,16.880859375,76,93.86,fast
15,Best-Acc,1,False,,9583.415309131426,1.58056640625,27.57421875,123,95.16,fast
15,Lowest-Latency,4,False,,7323.9060843959805,1.05419921875,16.95703125,84,93.86,fast
15,Random,7,False,,7257.086496854501,1.24560546875,18.4912109375,94,94.56,fast
15,Round-Robin,2,False,,10328.791195577698,1.77197265625,29.9697265625,128,94.99,fast
16,SLO-first,4,False,-94.14142648782456,6791.430463416041,1.05419921875,15.56640625,78,93.86,fast
16,Best-Acc,1,False,,10296.510165095637,1.58056640625,19.48388671875,111,95.16,fast
16,Lowest-Latency,7,False,,7447.424862789789,1.24560546875,17.78564453125,84,94.56,fast
16,Random,6,False,,8414.7106794444,1.24560546875,18.73046875,99,94.59,fast
16,Round-Robin,3,False,,8321.249136733928,1.19775390625,17.71826171875,98,94.11,fast
17,SLO-first,3,False,-92.34287220262169,6663.140871615837,1.19775390625,13.23974609375,90,94.11,fast
17,Best-Acc,1,False,,9227.376275852168,1.58056640625,19.96875,109,95.16,fast
17,Lowest-Latency,4,False,,7677.709712633428,1.05419921875,14.95166015625,103,93.86,fast
17,Random,4,False,,7288.445417834309,1.05419921875,12.0205078125,100,93.86,fast
17,Round-Robin,4,False,,7273.9812777444,1.05419921875,12.43359375,107,93.86,fast
18,SLO-first,4,False,-91.70506793147321,6617.404852248085,1.05419921875,11.482421875,73,93.86,fast
18,Best-Acc,1,False,,9365.235767593642,1.58056640625,16.95849609375,95,95.16,fast
18,Lowest-Latency,4,False,,6014.73021689821,1.05419921875,10.49853515625,69,93.86,fast
18,Random,7,False,,7045.899607135961,1.24560546875,12.6982421875,74,94.56,fast
18,Round-Robin,5,False,,8001.30667036993,1.38916015625,15.11328125,88,93.38,fast
19,SLO-first,4,False,-105.81241289108283,7625.072349363059,1.05419921875,19.751953125,101,93.86,fast
19,Best-Acc,1,False,,10212.869570699539,1.58056640625,25.57763671875,123,95.16,fast
19,Lowest-Latency,4,False,,7380.613859153467,1.05419921875,18.70361328125,97,93.86,fast
19,Random,4,False,,6098.252650382836,1.05419921875,14.65869140625,79,93.86,fast
19,Round-Robin,6,False,,10184.657128035044,1.24560546875,22.93115234375,119,94.59,fast
20,SLO-first,4,False,-106.39810554009388,7666.907538578133,1.05419921875,14.99365234375,81,93.86,fast
20,Best-Acc,1,False,,7762.95116045508,1.58056640625,14.8740234375,81,95.16,fast
20,Lowest-Latency,7,False,,6386.722868947042,1.24560546875,12.0703125,65,94.56,fast
20,Random,2,False,,10404.496095883454,1.77197265625,20.71337890625,103,94.99,fast
20,Round-Robin,7,False,,7557.827148159653,1.24560546875,13.1796875,84,94.56,fast
21,SLO-first,4,False,-93.66617414878519,6757.483867770371,1.05419921875,13.41455078125,69,93.86,fast
21,Best-Acc,1,False,,8209.45016078533,1.58056640625,15.5947265625,84,95.16,fast
21,Lowest-Latency,4,False,,6321.359484955506,1.05419921875,12.57275390625,67,93.86,fast
21,Random,4,False,,6292.93569718139,1.05419921875,11.59912109375,68,93.86,fast
21,Round-Robin,1,False,,9997.144639171893,1.58056640625,20.5400390625,98,95.16,fast
22,SLO-first,4,False,-86.04028780195762,6212.777700139829,1.05419921875,10.978515625,69,93.86,fast
22,Best-Acc,1,False,,10398.085447387994,1.58056640625,21.83056640625,100,95.16,fast
22,Lowest-Latency,4,False,,5761.702175779807,1.05419921875,10.4716796875,63,93.86,fast
22,Random,5,False,,8326.189739819096,1.38916015625,15.66357421875,97,93.38,fast
22,Round-Robin,2,False,,11165.366655849382,1.77197265625,23.126953125,111,94.99,fast
23,SLO-first,7,False,-91.22176093110443,6583.382923650316,1.24560546875,11.91015625,70,94.56,fast
23,Best-Acc,1,False,,8419.805531091559,1.58056640625,15.955078125,92,95.16,fast
23,Lowest-Latency,4,False,,8000.25057658125,1.05419921875,15.28515625,85,93.86,fast
23,Random,2,False,,10530.794290789712,1.77197265625,21.02001953125,110,94.99,fast
23,Round-Robin,3,False,,7561.317547249729,1.19775390625,14.34619140625,83,94.11,fast
24,SLO-first,4,False,-78.07753971033678,5644.00997930977,1.05419921875,10.61083984375,61,93.86,fast
24,Best-Acc,1,False,,9493.61557748929,1.58056640625,24.27392578125,110,95.16,fast
24,Lowest-Latency,6,False,,6850.990199229678,1.24560546875,12.6923828125,76,94.59,fast
24,Random,2,False,,12598.672054123374,1.77197265625,29.2744140625,135,94.99,fast
24,Round-Robin,4,False,,8879.560538007629,1.05419921875,17.5478515625,94,93.86,fast
25,SLO-first,4,False,-84.00959212198903,6067.728008713502,1.05419921875,12.24365234375,78,93.86,fast
25,Best-Acc,1,False,,11392.520610902111,1.58056640625,26.07275390625,119,95.16,fast
25,Lowest-Latency,4,False,,6556.120217574432,1.05419921875,11.05029296875,78,93.86,fast
25,Random,6,False,,10910.374830519824,1.24560546875,18.05419921875,125,94.59,fast
25,Round-Robin,5,False,,9293.970699858266,1.38916015625,17.5849609375,104,93.38,fast
26,SLO-first,4,False,-87.00915597107182,6281.982569362272,1.05419921875,13.68505859375,74,93.86,fast
26,Best-Acc,1,False,,9832.679497018327,1.58056640625,22.62890625,98,95.16,fast
26,Lowest-Latency,4,False,,6011.07150951945,1.05419921875,12.90478515625,68,93.86,fast
26,Random,1,False,,8040.018816747996,1.58056640625,15.44384765625,84,95.16,fast
26,Round-Robin,6,False,,7424.262021722427,1.24560546875,17.7392578125,86,94.59,fast
27,SLO-first,3,False,-110.52910259364945,7962.157328117819,1.19775390625,14.83642578125,85,94.11,fast
27,Best-Acc,1,False,,8565.804955680886,1.58056640625,15.9521484375,91,95.16,fast
27,Lowest-Latency,7,False,,7848.2421682694685,1.24560546875,15.5634765625,85,94.56,fast
27,Random,2,False,,10913.301094052287,1.77197265625,21.5478515625,110,94.99,fast
27,Round-Robin,7,False,,7132.87856780928,1.24560546875,12.40966796875,73,94.56,fast
28,SLO-first,4,False,-107.73756477109278,7762.583197935199,1.05419921875,24.16015625,114,93.86,fast
28,Best-Acc,1,False,,10991.802388477443,1.58056640625,21.7646484375,123,95.16,fast
28,Lowest-Latency,4,False,,9393.44096464341,1.05419921875,24.7177734375,124,93.86,fast
28,Random,4,False,,8208.657524608574,1.05419921875,23.89404296875,112,93.86,fast
