run,strategy,latency_ms,acc,payload_mb,link_mb,hop_count,met_slo,stages_met,met_task_slo_all,stages_met_task_slo,stages,profiles
0,SLO-first,19380.8090389597,94.56,3.35400390625,34.94091796875,212,False,0,False,0,3,fast|default|heavy
0,Best-Acc,29089.5717941975,95.16,4.74169921875,59.41845703125,343,False,0,False,0,3,fast|default|heavy
0,Lowest-Latency,19631.13706223173,93.86,3.16259765625,36.3662109375,237,False,0,False,0,3,fast|default|heavy
0,Random,27611.822475201203,94.56,4.26318359375,57.708984375,318,False,0,False,0,3,fast|default|heavy
0,Round-Robin,26933.66435125487,94.11,4.55029296875,58.95068359375,294,False,0,False,0,3,fast|default|heavy
1,SLO-first,19904.63113311041,94.56,3.35400390625,37.2109375,236,False,0,False,0,3,fast|default|heavy
1,Best-Acc,30561.857750326024,95.16,4.74169921875,73.35205078125,365,False,0,False,0,3,fast|default|heavy
1,Lowest-Latency,23303.893569092215,93.86,3.30615234375,52.0849609375,262,False,0,False,0,3,fast|default|heavy
1,Random,22682.42841264124,94.59,3.54541015625,42.4580078125,246,False,0,False,0,3,fast|default|heavy
1,Round-Robin,27887.691464145508,93.86,4.02392578125,56.2587890625,300,False,0,False,0,3,fast|default|heavy
2,SLO-first,22200.676531969126,94.59,3.54541015625,46.34765625,259,False,0,False,0,3,fast|default|heavy
2,Best-Acc,30264.92978670229,95.16,4.74169921875,64.50732421875,322,False,0,False,0,3,fast|default|heavy
2,Lowest-Latency,18249.787737221493,94.11,3.49755859375,36.6279296875,205,False,0,False,0,3,fast|default|heavy
2,Random,24211.66454776772,95.16,3.88037109375,60.11474609375,329,False,0,False,0,3,fast|default|heavy
2,Round-Robin,22645.254264707768,93.38,3.64111328125,47.17138671875,276,False,0,False,0,3,fast|default|heavy
3,SLO-first,20462.017164660218,94.56,3.35400390625,36.95947265625,223,False,0,False,0,3,fast|default|heavy
3,Best-Acc,26964.226788092325,95.16,4.74169921875,56.1064453125,290,False,0,False,0,3,fast|default|heavy
3,Lowest-Latency,20883.757080233223,93.86,3.35400390625,35.8583984375,232,False,0,False,0,3,fast|default|heavy
3,Random,24729.40237666131,94.11,4.35888671875,45.58642578125,251,False,0,False,0,3,fast|default|heavy
3,Round-Robin,20443.339664664752,94.59,3.68896484375,35.02783203125,215,False,0,False,0,3,fast|default|heavy
4,SLO-first,20472.925850540625,93.86,3.16259765625,46.21240234375,268,False,0,False,0,3,fast|default|heavy
4,Best-Acc,28870.20980695173,95.16,4.74169921875,66.1552734375,317,False,0,False,0,3,fast|default|heavy
4,Lowest-Latency,19085.811304701612,93.86,3.30615234375,38.47607421875,236,False,0,False,0,3,fast|default|heavy
4,Random,24803.37931501311,93.86,3.64111328125,45.47412109375,270,False,0,False,0,3,fast|default|heavy
4,Round-Robin,26469.998506592063,94.56,3.88037109375,49.16015625,292,False,0,False,0,3,fast|default|heavy
5,SLO-first,22646.532867029007,94.59,3.54541015625,45.466796875,275,False,0,False,0,3,fast|default|heavy
5,Best-Acc,30967.291209285668,95.16,4.74169921875,73.6435546875,357,False,0,False,0,3,fast|default|heavy
5,Lowest-Latency,18305.94923391702,93.86,3.16259765625,34.302734375,203,False,0,False,0,3,fast|default|heavy
5,Random,28836.07479010555,95.16,4.40673828125,60.1796875,334,False,0,False,0,3,fast|default|heavy
5,Round-Robin,27465.370515373572,95.16,4.07177734375,67.52490234375,323,False,0,False,0,3,fast|default|heavy
6,SLO-first,18969.666330076172,93.86,3.35400390625,36.2138671875,205,False,0,False,0,3,fast|default|heavy
6,Best-Acc,27705.35067983395,95.16,4.74169921875,63.74267578125,320,False,0,False,0,3,fast|default|heavy
6,Lowest-Latency,19116.636993948247,94.56,3.49755859375,34.36669921875,223,False,0,False,0,3,fast|default|heavy
6,Random,26117.652512340457,95.16,4.02392578125,58.361328125,278,False,0,False,0,3,fast|default|heavy
6,Round-Robin,26619.403518007486,94.99,4.59814453125,53.59130859375,267,False,0,False,0,3,fast|default|heavy
7,SLO-first,20580.55098737438,94.11,3.49755859375,39.32861328125,254,False,0,False,0,3,fast|default|heavy
7,Best-Acc,26078.949433573478,95.16,4.74169921875,68.24853515625,354,False,0,False,0,3,fast|default|heavy
7,Lowest-Latency,23379.99586060937,93.86,3.35400390625,48.5888671875,266,False,0,False,0,3,fast|default|heavy
7,Random,29323.92667974318,95.16,4.59814453125,58.953125,334,False,0,False,0,3,fast|default|heavy
7,Round-Robin,28180.179659140835,94.11,4.55029296875,53.6279296875,307,False,0,False,0,3,fast|default|heavy
8,SLO-first,20525.568965869003,94.56,3.54541015625,40.9345703125,234,False,0,False,0,3,fast|default|heavy
8,Best-Acc,28527.854912046372,95.16,4.74169921875,57.9755859375,305,False,0,False,0,3,fast|default|heavy
8,Lowest-Latency,21731.5190408774,93.86,3.54541015625,42.888671875,249,False,0,False,0,3,fast|default|heavy
8,Random,28164.952659889306,93.38,3.83251953125,62.32666015625,339,False,0,False,0,3,fast|default|heavy
8,Round-Robin,29773.08302344954,93.86,4.02392578125,66.25390625,322,False,0,False,0,3,fast|default|heavy
9,SLO-first,20488.285883873305,94.11,3.44970703125,40.81787109375,218,False,0,False,0,3,fast|default|heavy
9,Best-Acc,31942.406964924325,95.16,4.74169921875,78.216796875,378,False,0,False,0,3,fast|default|heavy
9,Lowest-Latency,21018.20196919917,93.86,3.16259765625,41.89111328125,263,False,0,False,0,3,fast|default|heavy
9,Random,26826.62266350678,94.56,3.83251953125,69.4716796875,333,False,0,False,0,3,fast|default|heavy
9,Round-Robin,24265.376165840324,93.38,3.64111328125,44.68310546875,259,False,0,False,0,3,fast|default|heavy
10,SLO-first,20420.31077303463,93.86,3.35400390625,48.65966796875,234,False,0,False,0,3,fast|default|heavy
10,Best-Acc,25869.00174775796,95.16,4.74169921875,50.00390625,263,False,0,False,0,3,fast|default|heavy
10,Lowest-Latency,21388.71575884085,93.86,3.16259765625,50.0859375,253,False,0,False,0,3,fast|default|heavy
10,Random,30504.250615819758,95.16,4.40673828125,71.64599609375,364,False,0,False,0,3,fast|default|heavy
10,Round-Robin,24823.006582868973,94.59,3.68896484375,49.212890625,267,False,0,False,0,3,fast|default|heavy
11,SLO-first,19411.53814293567,93.86,3.16259765625,36.8671875,223,False,0,False,0,3,fast|default|heavy
11,Best-Acc,27819.50821879602,95.16,4.74169921875,54.39990234375,291,False,0,False,0,3,fast|default|heavy
11,Lowest-Latency,18314.95109095668,93.86,3.35400390625,33.14208984375,206,False,0,False,0,3,fast|default|heavy
11,Random,27783.090031270698,94.56,4.21533203125,58.05810546875,321,False,0,False,0,3,fast|default|heavy
11,Round-Robin,26407.67151543483,94.56,3.88037109375,49.0087890625,295,False,0,False,0,3,fast|default|heavy
12,SLO-first,21135.23839564238,93.86,3.16259765625,39.42138671875,238,False,0,False,0,3,fast|default|heavy
12,Best-Acc,28090.014504918276,95.16,4.74169921875,60.42041015625,297,False,0,False,0,3,fast|default|heavy
12,Lowest-Latency,20722.549889980168,94.59,3.35400390625,40.23876953125,247,False,0,False,0,3,fast|default|heavy
12,Random,24415.359264878076,94.59,3.49755859375,48.689453125,253,False,0,False,0,3,fast|default|heavy
12,Round-Robin,26671.605541357876,95.16,4.07177734375,51.12353515625,274,False,0,False,0,3,fast|default|heavy
13,SLO-first,19228.825184563044,93.86,3.30615234375,33.46923828125,229,False,0,False,0,3,fast|default|heavy
13,Best-Acc,27802.886540322488,95.16,4.74169921875,60.33984375,307,False,0,False,0,3,fast|default|heavy
13,Lowest-Latency,19375.811112784548,93.86,3.35400390625,35.41357421875,201,False,0,False,0,3,fast|default|heavy
13,Random,23616.219765301208,93.38,3.68896484375,45.65380859375,253,False,0,False,0,3,fast|default|heavy
13,Round-Robin,27620.820475324046,94.99,4.59814453125,52.98583984375,278,False,0,False,0,3,fast|default|heavy
14,SLO-first,21797.654675062477,93.86,3.16259765625,51.51123046875,280,False,0,False,0,3,fast|default|heavy
14,Best-Acc,29249.763294586082,95.16,4.74169921875,59.21630859375,322,False,0,False,0,3,fast|default|heavy
14,Lowest-Latency,21673.282237186842,93.86,3.16259765625,37.96142578125,237,False,0,False,0,3,fast|default|heavy
14,Random,29535.955929492866,94.99,4.55029296875,62.4208984375,354,False,0,False,0,3,fast|default|heavy
14,Round-Robin,28310.97130932498,94.11,4.55029296875,58.060546875,312,False,0,False,0,3,fast|default|heavy
15,SLO-first,20474.953718045675,94.56,3.88037109375,38.90673828125,239,False,0,False,0,3,fast|default|heavy
15,Best-Acc,32158.242408753227,95.16,4.74169921875,74.12548828125,376,False,0,False,0,3,fast|default|heavy
15,Lowest-Latency,23110.00954874585,94.59,3.54541015625,50.64111328125,281,False,0,False,0,3,fast|default|heavy
15,Random,27979.56505989922,93.38,4.21533203125,55.87451171875,293,False,0,False,0,3,fast|default|heavy
15,Round-Robin,24188.43092884721,93.86,4.02392578125,50.5693359375,255,False,0,False,0,3,fast|default|heavy
16,SLO-first,19275.594251366663,94.56,3.54541015625,36.279296875,206,False,0,False,0,3,fast|default|heavy
16,Best-Acc,28147.925142448294,95.16,4.74169921875,56.75830078125,283,False,0,False,0,3,fast|default|heavy
16,Lowest-Latency,19380.56615166206,94.56,3.35400390625,36.943359375,201,False,0,False,0,3,fast|default|heavy
16,Random,20815.612073557662,94.11,3.64111328125,36.9296875,255,False,0,False,0,3,fast|default|heavy
16,Round-Robin,24946.424083084315,93.38,3.64111328125,48.03271484375,269,False,0,False,0,3,fast|default|heavy
17,SLO-first,22288.99129063516,93.86,3.35400390625,55.46044921875,270,False,0,False,0,3,fast|default|heavy
17,Best-Acc,27689.83727537911,95.16,4.74169921875,59.92529296875,303,False,0,False,0,3,fast|default|heavy
17,Lowest-Latency,21126.38559443848,93.86,3.35400390625,39.9130859375,221,False,0,False,0,3,fast|default|heavy
17,Random,21767.502698404147,93.86,3.35400390625,41.1005859375,225,False,0,False,0,3,fast|default|heavy
17,Round-Robin,26318.28621363704,94.59,3.68896484375,52.650390625,300,False,0,False,0,3,fast|default|heavy
18,SLO-first,20982.271244879084,93.86,3.16259765625,44.30615234375,248,False,0,False,0,3,fast|default|heavy
18,Best-Acc,30411.70704339554,95.16,4.74169921875,61.13232421875,312,False,0,False,0,3,fast|default|heavy
18,Lowest-Latency,18410.478786135274,93.86,3.16259765625,34.50439453125,200,False,0,False,0,3,fast|default|heavy
18,Random,25036.777222845198,94.56,3.73681640625,50.05908203125,263,False,0,False,0,3,fast|default|heavy
18,Round-Robin,26465.93169024731,94.56,3.88037109375,55.65478515625,305,False,0,False,0,3,fast|default|heavy
19,SLO-first,18787.71989460944,94.11,3.49755859375,35.51220703125,217,False,0,False,0,3,fast|default|heavy
19,Best-Acc,27513.314927441323,95.16,4.74169921875,51.62255859375,302,False,0,False,0,3,fast|default|heavy
19,Lowest-Latency,18859.26881466684,93.86,3.16259765625,34.5029296875,206,False,0,False,0,3,fast|default|heavy
19,Random,28402.181194512857,93.86,4.21533203125,61.50439453125,305,False,0,False,0,3,fast|default|heavy
19,Round-Robin,25552.62371886878,95.16,4.07177734375,46.79248046875,285,False,0,False,0,3,fast|default|heavy
20,SLO-first,18144.41430741288,93.86,3.16259765625,34.85595703125,194,False,0,False,0,3,fast|default|heavy
20,Best-Acc,29942.30696922714,95.16,4.74169921875,58.8369140625,304,False,0,False,0,3,fast|default|heavy
20,Lowest-Latency,20081.327793877717,93.86,3.16259765625,45.6474609375,234,False,0,False,0,3,fast|default|heavy
20,Random,25216.7886513099,93.86,3.64111328125,47.13232421875,289,False,0,False,0,3,fast|default|heavy
20,Round-Robin,26785.46430297046,94.99,4.59814453125,52.9462890625,301,False,0,False,0,3,fast|default|heavy
21,SLO-first,19839.289148831922,93.86,3.54541015625,45.28466796875,227,False,0,False,0,3,fast|default|heavy
21,Best-Acc,29037.72837496728,95.16,4.74169921875,59.33642578125,323,False,0,False,0,3,fast|default|heavy
21,Lowest-Latency,20642.703051067176,94.56,3.54541015625,37.19287109375,241,False,0,False,0,3,fast|default|heavy
21,Random,25471.30759478484,94.59,3.83251953125,56.4443359375,279,False,0,False,0,3,fast|default|heavy
21,Round-Robin,27986.658394230406,94.11,4.55029296875,67.37841796875,319,False,0,False,0,3,fast|default|heavy
22,SLO-first,21409.304145775077,94.59,3.54541015625,39.80859375,221,False,0,False,0,3,fast|default|heavy
22,Best-Acc,27989.502698507305,95.16,4.74169921875,54.98876953125,308,False,0,False,0,3,fast|default|heavy
22,Lowest-Latency,20681.85583699835,94.11,3.30615234375,41.48046875,227,False,0,False,0,3,fast|default|heavy
22,Random,30541.20340665492,93.38,4.74169921875,60.103515625,329,False,0,False,0,3,fast|default|heavy
