run,strategy,stitch_id,met_slo,utility,latency_ms,payload_mb,link_mb,hop_count,acc,profile
0,SLO-first,3,False,-53.86970848530051,3915.0577489500365,1.19775390625,13.68212890625,79,94.11,fast
0,Best-Acc,1,False,,4113.473720976238,1.58056640625,12.2958984375,77,95.16,fast
0,Lowest-Latency,4,False,,4440.114925696946,1.05419921875,13.54150390625,76,93.86,fast
0,Random,2,False,,5446.736235670312,1.77197265625,17.74951171875,97,94.99,fast
0,Round-Robin,1,False,,5129.090560063927,1.58056640625,15.74267578125,93,95.16,fast
1,SLO-first,7,False,-58.55284498993152,4249.888927852252,1.24560546875,13.6865234375,81,94.56,fast
1,Best-Acc,1,False,,5857.949680243609,1.58056640625,17.390625,90,95.16,fast
1,Lowest-Latency,4,False,,3825.702614244282,1.05419921875,10.26513671875,70,93.86,fast
1,Random,4,False,,3759.671840213762,1.05419921875,11.22216796875,75,93.86,fast
1,Round-Robin,2,False,,5714.86530458575,1.77197265625,16.58154296875,89,94.99,fast
2,SLO-first,1,False,-56.630209268039515,4112.986376288537,1.58056640625,12.07177734375,66,95.16,fast
2,Best-Acc,1,False,,5352.9258764836695,1.58056640625,17.7392578125,83,95.16,fast
2,Lowest-Latency,4,False,,4497.099112346652,1.05419921875,13.69873046875,70,93.86,fast
2,Random,2,False,,5554.918138296183,1.77197265625,18.41064453125,90,94.99,fast
2,Round-Robin,3,False,,5316.465922985819,1.19775390625,16.18701171875,80,94.11,fast
3,SLO-first,4,False,-55.05883454092901,3999.816752923501,1.05419921875,11.0966796875,81,93.86,fast
3,Best-Acc,1,False,,7393.222026042987,1.58056640625,24.64892578125,120,95.16,fast
3,Lowest-Latency,4,False,,4506.218684522136,1.05419921875,11.94140625,88,93.86,fast
3,Random,7,False,,4446.659722641349,1.24560546875,12.19873046875,83,94.56,fast
3,Round-Robin,4,False,,3564.7394232874185,1.05419921875,10.30859375,75,93.86,fast
4,SLO-first,1,False,-50.97344287010048,3708.931633578606,1.58056640625,14.71875,72,95.16,fast
4,Best-Acc,1,False,,4770.293891192144,1.58056640625,18.8818359375,86,95.16,fast
4,Lowest-Latency,4,False,,3038.074482902301,1.05419921875,7.037109375,43,93.86,fast
4,Random,4,False,,4630.485948459302,1.05419921875,10.986328125,57,93.86,fast
4,Round-Robin,5,False,,6009.891844432231,1.38916015625,16.8466796875,81,93.38,fast
5,SLO-first,4,False,-55.60852417773108,4039.0802984093634,1.05419921875,10.96533203125,56,93.86,fast
5,Best-Acc,1,False,,5672.899524558595,1.58056640625,22.83251953125,88,95.16,fast
5,Lowest-Latency,5,False,,4384.820165580027,1.38916015625,12.49951171875,63,93.38,fast
5,Random,3,False,,5661.35887869684,1.19775390625,15.0087890625,76,94.11,fast
5,Round-Robin,6,False,,5103.323981626576,1.24560546875,13.28759765625,64,94.59,fast
6,SLO-first,4,False,-57.66458851252696,4185.942036609069,1.05419921875,12.3017578125,68,93.86,fast
6,Best-Acc,1,False,,6085.405061851673,1.58056640625,17.25439453125,89,95.16,fast
6,Lowest-Latency,5,False,,4268.711848119017,1.38916015625,9.638671875,73,93.38,fast
6,Random,3,False,,4468.723900399742,1.19775390625,11.83984375,71,94.11,fast
6,Round-Robin,7,False,,4907.354263361559,1.24560546875,10.41748046875,78,94.56,fast
7,SLO-first,4,False,-27.49882470898003,2031.2446220700024,1.05419921875,7.97314453125,46,93.86,fast
7,Best-Acc,1,False,,4637.550510754205,1.58056640625,14.14892578125,76,95.16,fast
7,Lowest-Latency,4,False,,2537.6589004936372,1.05419921875,7.81005859375,50,93.86,fast
7,Random,2,False,,4732.113020165662,1.77197265625,16.0869140625,79,94.99,fast
7,Round-Robin,1,False,,5859.80460172524,1.58056640625,16.59375,84,95.16,fast
8,SLO-first,3,False,-52.391436038344686,3809.4668598817634,1.19775390625,10.79638671875,53,94.11,fast
8,Best-Acc,1,False,,4918.412987178809,1.58056640625,19.81787109375,80,95.16,fast
8,Lowest-Latency,4,False,,3422.527637784497,1.05419921875,10.84423828125,49,93.86,fast
8,Random,1,False,,4622.925650290245,1.58056640625,18.66796875,71,95.16,fast
8,Round-Robin,2,False,,6126.927511485661,1.77197265625,21.27587890625,87,94.99,fast
