run,strategy,stitch_id,met_slo,utility,latency_ms,payload_mb,link_mb,hop_count,acc,profile
0,SLO-first,4,False,-94.64606136876279,6827.475812054484,1.05419921875,11.59130859375,81,93.86,fast
0,Best-Acc,1,False,,9456.531153429481,1.58056640625,20.75830078125,89,95.16,fast
0,Lowest-Latency,4,False,,6761.321195358615,1.05419921875,12.59814453125,69,93.86,fast
0,Random,3,False,,8594.61400076758,1.19775390625,17.27392578125,89,94.11,fast
0,Round-Robin,1,False,,8715.946412049281,1.58056640625,17.96044921875,91,95.16,fast
1,SLO-first,3,False,-97.22509311396821,7011.8709367120155,1.19775390625,14.60791015625,74,94.11,fast
1,Best-Acc,1,False,,10678.35016706707,1.58056640625,27.29443359375,131,95.16,fast
1,Lowest-Latency,4,False,,7213.964913376234,1.05419921875,12.87158203125,81,93.86,fast
1,Random,1,False,,10993.906451731127,1.58056640625,26.07861328125,128,95.16,fast
1,Round-Robin,2,False,,12055.702221063368,1.77197265625,27.10302734375,136,94.99,fast
2,SLO-first,4,False,-104.47401096222286,7529.4722115873465,1.05419921875,13.8779296875,79,93.86,fast
2,Best-Acc,1,False,,12350.004594493996,1.58056640625,33.2548828125,150,95.16,fast
2,Lowest-Latency,7,False,,7500.7307213761405,1.24560546875,12.962890625,79,94.56,fast
2,Random,4,False,,5509.780229778987,1.05419921875,11.19384765625,61,93.86,fast
2,Round-Robin,3,False,,8828.230223292503,1.19775390625,15.38525390625,91,94.11,fast
3,SLO-first,3,False,-102.83218663030237,7412.3776164501705,1.19775390625,11.5361328125,86,94.11,fast
3,Best-Acc,1,False,,10991.695115988367,1.58056640625,21.35595703125,114,95.16,fast
3,Lowest-Latency,4,False,,7391.186568962525,1.05419921875,11.25048828125,81,93.86,fast
3,Random,5,False,,8883.433436432044,1.38916015625,15.95654296875,95,93.38,fast
3,Round-Robin,4,False,,7138.985279898867,1.05419921875,13.51904296875,75,93.86,fast
4,SLO-first,4,False,-92.51801558738438,6675.472541956027,1.05419921875,11.521484375,70,93.86,fast
4,Best-Acc,1,False,,10489.025170454606,1.58056640625,27.22119140625,124,95.16,fast
4,Lowest-Latency,4,False,,7727.684103927582,1.05419921875,14.44482421875,79,93.86,fast
4,Random,4,False,,6843.345750299204,1.05419921875,13.53271484375,71,93.86,fast
4,Round-Robin,5,False,,9778.47569533703,1.38916015625,21.3681640625,125,93.38,fast
5,SLO-first,4,False,-95.49284020026617,6887.960014304726,1.05419921875,11.22802734375,74,93.86,fast
5,Best-Acc,1,False,,8585.666609620492,1.58056640625,16.16748046875,89,95.16,fast
5,Lowest-Latency,3,False,,7570.219755858796,1.19775390625,12.791015625,79,94.11,fast
5,Random,3,False,,9069.649465707851,1.19775390625,15.52099609375,100,94.11,fast
5,Round-Robin,6,False,,9634.264375749439,1.24560546875,17.30078125,104,94.59,fast
6,SLO-first,5,False,-104.45103045841589,7527.487889886849,1.38916015625,17.4775390625,89,93.38,fast
6,Best-Acc,1,False,,9979.605093326756,1.58056640625,18.55810546875,108,95.16,fast
6,Lowest-Latency,6,False,,8809.41952893559,1.24560546875,21.76025390625,102,94.59,fast
6,Random,3,False,,9253.37580630925,1.19775390625,21.7451171875,102,94.11,fast
6,Round-Robin,7,False,,8561.316348223088,1.24560546875,20.69091796875,103,94.56,fast
7,SLO-first,7,False,-91.35658722249786,6593.013373035562,1.24560546875,11.291015625,71,94.56,fast
7,Best-Acc,1,False,,10526.144742187267,1.58056640625,23.98828125,102,95.16,fast
7,Lowest-Latency,4,False,,6944.97067919787,1.05419921875,13.236328125,77,93.86,fast
7,Random,7,False,,8330.942939496854,1.24560546875,15.9716796875,84,94.56,fast
7,Round-Robin,1,False,,10110.53173462845,1.58056640625,20.61474609375,107,95.16,fast
8,SLO-first,4,False,-109.91947032323972,7918.433594517122,1.05419921875,14.90185546875,95,93.86,fast
8,Best-Acc,1,False,,10163.93596375244,1.58056640625,19.9189453125,114,95.16,fast
8,Lowest-Latency,4,False,,7291.957518167797,1.05419921875,12.4482421875,89,93.86,fast
8,Random,7,False,,7769.953780806641,1.24560546875,13.1240234375,90,94.56,fast
8,Round-Robin,2,False,,9947.863916524819,1.77197265625,19.890625,113,94.99,fast
9,SLO-first,4,False,-95.25291459738625,6870.822471241876,1.05419921875,13.03466796875,77,93.86,fast
9,Best-Acc,1,False,,8827.181781274045,1.58056640625,18.0322265625,89,95.16,fast
9,Lowest-Latency,7,False,,6787.37118739184,1.24560546875,12.0029296875,68,94.56,fast
9,Random,3,False,,8091.390171059059,1.19775390625,13.3544921875,93,94.11,fast
9,Round-Robin,3,False,,8562.192266684617,1.19775390625,15.01611328125,91,94.11,fast
10,SLO-first,6,False,-100.60297019007558,7253.490727862541,1.24560546875,13.134765625,80,94.59,fast
10,Best-Acc,1,False,,9701.921253079761,1.58056640625,18.32958984375,103,95.16,fast
10,Lowest-Latency,7,False,,7448.927283267855,1.24560546875,11.84130859375,80,94.56,fast
10,Random,1,False,,11738.74102468879,1.58056640625,25.2744140625,118,95.16,fast
10,Round-Robin,4,False,,6223.876959787511,1.05419921875,13.43115234375,65,93.86,fast
11,SLO-first,4,False,-105.35942042650598,7592.715744750428,1.05419921875,12.16259765625,87,93.86,fast
11,Best-Acc,1,False,,10027.361360055256,1.58056640625,19.47216796875,104,95.16,fast
11,Lowest-Latency,7,False,,6453.456021493212,1.24560546875,12.22412109375,73,94.56,fast
11,Random,1,False,,10297.811445135712,1.58056640625,21.052734375,104,95.16,fast
11,Round-Robin,5,False,,9191.981970300116,1.38916015625,17.595703125,99,93.38,fast
12,SLO-first,4,False,-91.12194081515034,6575.7529153678815,1.05419921875,12.0537109375,68,93.86,fast
12,Best-Acc,1,False,,8634.140923825631,1.58056640625,19.53955078125,86,95.16,fast
12,Lowest-Latency,4,False,,7087.2853069971925,1.05419921875,11.32080078125,80,93.86,fast
12,Random,5,False,,8885.384062866104,1.38916015625,17.671875,95,93.38,fast
12,Round-Robin,6,False,,8099.6417437858645,1.24560546875,15.63818359375,83,94.59,fast
13,SLO-first,4,False,-81.45874946781045,5885.524961986461,1.05419921875,12.044921875,60,93.86,fast
13,Best-Acc,1,False,,9745.555433019923,1.58056640625,19.6875,98,95.16,fast
13,Lowest-Latency,3,False,,6446.920371387083,1.19775390625,11.080078125,75,94.11,fast
13,Random,6,False,,8630.312198968582,1.24560546875,18.9755859375,93,94.59,fast
13,Round-Robin,7,False,,7131.671419828881,1.24560546875,13.26806640625,72,94.56,fast
14,SLO-first,4,False,-110.54789564078052,7963.321117198609,1.05419921875,14.6123046875,86,93.86,fast
14,Best-Acc,1,False,,10320.407677059135,1.58056640625,32.0947265625,115,95.16,fast
14,Lowest-Latency,4,False,,7064.667698598819,1.05419921875,12.9375,79,93.86,fast
14,Random,5,False,,9342.169312311154,1.38916015625,17.0810546875,94,93.38,fast
